"Game Area","Source","Criteria","Who","English","ID","Trigger","User Data","Repeatable","Memory","Notes","English Old","French","Italian","German","Spanish","Brasilian","Dutch","Hungarian","Polish","Russian"
"Home","Labels","","HUDText","Boss,

We're not doing anything over here… Let's get cracking on a new part to improve the car!","PSG_10004522","","","","","","","Chef,

On n'a rien à faire nous autres... Donnez-nous une nouvelle pièce à travailler pour améliorer la voiture !","Capo, 

Non stiamo andando da nessuna parte qui! Iniziamo a produrre dei componenti nuovi per migliorare la monoposto!","Tag,

Wir haben hier nichts zu tun ... Wir sollten an einem neuen Teil arbeiten, um den Wagen zu verbessern!","Estamos de brazos cruzados... ¿Y si nos ponemos a trabajar en una pieza para mejorar el coche?","Chefe,

Não estamos fazendo nada aqui... vamos começar a trabalhar em uma nova peça para melhorar o carro!","Baas,

We doen momenteel helemaal niets... Laten we aan een nieuw onderdeel gaan werken om de wagen te verbeteren!","Főnök,

Még nem végezttünk itt… Álljunk neki egy új alkatrésznek, hogy fejlesszük a kocsit!","Szefie,

Nie mamy nic do roboty... Zajmijmy się nową częścią, by usprawnić samochód!","Босс,

мы тут страдаем без дела… Давайте поработаем над новым элементом, чтобы улучшить болид!"
"Driver Screen","Stats","","HUDText","Driver Stats","PSG_10001286","","","","","","","Statistiques du pilote","Statistiche pilota","Fahrerwerte","Atributos de piloto","Estatísticas - Piloto","Coureursstatistieken","Versenyzőstatisztika","Statystyki kierowcy","Характеристики пилота"
"Driver Screen","Stats","","HUDText","Cornering","PSG_10001287","","","","","","","Prise de virage","Abilità nelle curve","Kurvenverhalten","Curvas","Curvas","Bochten","Kanyarodás","Zakręty","Прохождение поворотов"
"Driver Screen","Stats","","HUDText","Impacts cornering speeds, and the driver's accuracy of hitting the racing line.","PSG_10001288","","","","","","","Influe sur la vitesse dans les virages et sur la capacité du pilote à suivre le tracé de course optimal.","Influenza la velocità nelle curve e la precisione del pilota nel seguire la traiettoria.","Beeinflusst die Kurvengeschwindigkeit und die Genauigkeit des Fahrers beim Treffen der Ideallinie.","Afecta a la velocidad en las curvas y a la precisión del piloto respecto al trazado del circuito.","Afeta a velocidade na curva e a precisão do piloto em acertar a linha de corrida.","Heeft invloed op de snelheid in bochten en de precisie waarmee de coureur over de racelijn gaat.","Hatással van a kanyarodási sebességre, és hogy a versenyző milyen pontosan veszi az ideális ívet. ","Wpływa na prędkość na zakręcie i na to, czy kierowca trafi w linię jazdy.","Влияет на скорость прохождения поворотов и точность следования траектории."
"Driver Screen","Stats","","HUDText","Braking","PSG_10001289","","","","","","","Freinage","Frenata","Bremsen","Frenada","Frenagem","Remmen","Fékezés","Hamowanie","Торможение"
"Driver Screen","Stats","","HUDText","Impacts how late the driver brakes for a corner, and how liable they are to lock up the tyres.","PSG_10001290","","","","","","","Influe sur le moment où le pilote freine dans les virages et sur le risque qu'il bloque les roues.","Influenza il tempo di frenata in curva del pilota e l'affidabilità nel bloccare le gomme.","Beeinflusst, wie spät der Fahrer vor einer Kurve bremst, und ob dabei die Reifen blockieren.","Afecta a lo que tarda en frenar y a la probabilidad de bloquear las ruedas.","Afeta o atraso do piloto ao frear para fazer uma curva e a probabilidade dele em travar os pneus.","Heeft invloed op hoe laat de coureur remt voor een bocht en hoe snel hij de banden blokkeert.","Hatással van arra, hogy a versenyző milyen későn fékez a kanyar előtt, és mennyire tudja blokkolni a gumikat. ","Wpływa na to, jak późno kierowca hamuje przed zakrętem i jakie jest prawdopodobieństwo, że zablokuje opony.","Влияет на время торможения при входе в поворот и вероятность блокировки колес."
"Driver Screen","Stats","","HUDText","Smoothness","PSG_10001291","","","","","","","Fluidité","Fluidità","Geschmeidigkeit","Fluidez","Suavidade","Souplesse","Sima vezetés","Wyczucie","Плавность"
"Driver Screen","Stats","","HUDText","Impacts tyre wear rates. A smoother driver will keep the tyres in better condition.","PSG_10001292","","","","","","","Influe sur la vitesse d'usure des pneus. Une conduite plus fluide permet aux pneus de durer plus longtemps.","Influenza la percentuale di consumo delle gomme. Un pilota più fluido manterrà le gomme in condizioni migliori.","Beeinflusst die Reifenabnutzung. Bei geschmeidigen Fahrern bleiben die Reifen länger in Schuss.","Afecta a la tasa de desgaste de los neumáticos. Un piloto cuidadoso conservará mejor los neumáticos.","Afeta a taxa de desgaste dos pneus. Um piloto mais moderado irá manter os pneus em melhores condições.","Heeft invloed op de slijtagesnelheid van de banden. Een soepelere coureur houdt de banden in een betere conditie.","A gumikopási sebességre hat. Egy simábban vezető versenyző jobb állapotban tartja a gumikat. ","Wpływa na zużycie opon. Kierowca z lepszym wyczuciem utrzyma je w dobrym stanie.","Влияет на скорость износа покрышек. Чем выше этот показатель, тем лучше сохраняются покрышки."
"Driver Screen","Stats","","HUDText","Consistency","PSG_10001293","","","","","","","Régularité","Costanza","Konstanz","Consistencia","Consistência","Consistentie","Kitartás","Wyrównana forma","Стабильность"
"Driver Screen","Stats","","HUDText","Impacts the variability of a driver's lap times (eg. a less consistent driver might put in some great laps, but won't necessarily do it consistently).","PSG_10001294","","","","","","","Influe sur les variations de temps au tour du pilote (par exemple, un pilote qui manque de régularité ).","Influenza la variabilità dei tempi sul giro del pilota (un pilota meno costante potrebbe fare ottimi tempi sul giro, ma non è detto che lo faccia costantemente).","Beeinflusst die schwankenden Rundenzeiten des Fahrers. Beispiel: Ein weniger konstanter Fahrer schafft vielleicht ein paar gute Runden, könnte dann aber auch wieder abfallen.","Afecta a las variaciones en los tiempos de vuelta del piloto (un piloto poco consistente puede hacer algunas vueltas excelentes, pero no lo conseguirá siempre).","Afeta a variação dos tempos de cada volta do piloto (ex: um piloto menos consistente pode realizar ótimas voltas, mas não vai necessariamente ser consistente nisso).","Heeft invloed op de variatie in de rondetijden van een coureur (een minder consistente coureur zet misschien een paar geweldige rondes neer, maar doet dat niet per se consistent).","A versenyző köridejének változékonyságára hat (pl. egy kevésbé kitartó versenyző lehet, hogy remek köröket megy, de nem okvetlenül teszi ezt állandó jelleggel).","Wpływa na różnice między czasami okrążeń kierowcy (mniej wyrównany kierowca będzie miał świetne okrążenia, ale nie zawsze).","Влияет на расхождение результатов прохождения круга. Так, пилот с низким значением параметра может показывать выдающиеся результаты на круге - но не обязательно регулярно."
"Driver Screen","Stats","","HUDText","Overtaking","PSG_10001295","","","","","","","Dépassement","Sorpasso","Überholen","Adelantamientos","Ultrapassagem","Inhalen","Előzés","Wyprzedzanie","Обгон"
"Driver Screen","Stats","","HUDText","Impacts the amount of overtaking possibilties that a driver can see, and also their skill in being able to make an overtaking move stick.","PSG_10001296","","","","","","","Influe sur le nombre de possibilités de dépassement qu'un pilote peut repérer, et sur sa capacité à réussir ces dépassements.","Influenza il numero di possibilità di sorpasso percepite dal pilota, oltre che l'abilità di portarlo a termine.","Beeinflusst die Anzahl von Überholgelegenheiten, die ein Fahrer sieht, und die Fähigkeit, ein Überholmanöver umzusetzen.","Determina la cantidad de posibilidades de adelantar que ve el piloto, y también su habilidad para ejecutarlas.","Afeta a quantidade de possibilidades de ultrapassagem que o piloto vê e também sua habilidade em realizar uma ultrapassagem.","Heeft invloed op het aantal inhaalmogelijkheden dat een coureur ziet, en hoe goed hij een inhaalmanoeuvre uitvoert.","A versenyző által észlelt előzési lehetőségekre hat, egyben a képességére is, hogy mennyire képes végigvinni egy előzést. ","Zwiększa to, jak często kierowca dostrzega możliwość do wyprzedzania oraz umiejętność sprawienia, że utrzyma zdobytą pozycję.","Влияет на частоту обнаружения пилотом возможностей для обгона и способность к его выполнению."
"Driver Screen","Stats","","HUDText","Adaptability","PSG_10001297","","","","","","","Adaptabilité","Adattabilità","Anpassungsfähigkeit","Adaptabilidad","Adaptabilidade","Aanpassingsvermogen","Alkalmazkodás","Wszechstronność","Приспособляемость"
"Driver Screen","Stats","","HUDText","A more adaptable driver will be able to jump into any car and feel at home. This stat influences a driver's confidence with the car when there are various setup and part changes being made. ","PSG_10001298","","","","","","","Un pilote flexible se sent à l'aise au volant de n'importe quelle voiture. Cette statistique influe sur la confiance du pilote en sa voiture quand des modifications lui ont été apportées. ","Un pilota con maggior spirito di adattamento si sentirà a suo agio su qualsiasi auto. Questa statistica influenza la sicurezza del pilota quando si tratta di un'auto con diversi allestimenti e parti cambiate. ","Ein anpassungsfähiger Fahrer kommt mit jedem Fahrzeug zurecht. Dieser Wert beeinflusst, ob sich ein Fahrer den Umgang mit einem Fahrzeug zutraut, wenn dieses modifiziert und mit anderen Teilen ausgestattet wurde. ","Un piloto muy adaptable se sentirá cómodo en cualquier coche. Este atributo afecta al nivel de confianza del piloto con el coche cuando se producen cambios en su configuración o piezas. ","Um piloto mais adaptável é capaz de entrar em qualquer carro e se sentir em casa. Essa estatística influencia a confiança do piloto com o carro onde há várias preparações e trocas de peças sendo feitas. ","Een coureur met meer aanpassingsvermogen voelt zich in elke wagen meteen thuis. Deze statistiek heeft invloed op het vertrouwen dat een coureur in de wagen heeft als er diverse configuratie- en onderdeelwijzigingen worden doorgevoerd. ","Egy alkalmazkodóbb vezető bármilyen autóba csak beugrik, és otthon érzi magát. Ez a statisztika kihat a versenyzőnek az autót érintő magabiztosságára, amikor különböző beállítások és alkatrészcserék történnek. ","Bardziej wszechstronny kierowca poradzi sobie w każdym samochodzie. Statystyka ta wpływa na to, jak pewnie będzie się czuł w aucie po wprowadzeniu w nim wszelkich zmian. ","Пилот с высоким значением приспособляемости быстро осваивается в любом болиде. Этот показатель влияет на изменение результатов пилота при разных настройках болида."
"Driver Screen","Stats","","HUDText","Focus","PSG_10001299","","","","","","","Concentration","Concentrazione","Konzentration","Concentración","Concentração","Concentratie","Koncentráltság","Skupienie","Концентрация"
"Driver Screen","Stats","","HUDText","Impacts a driver's mindset, and their chances of making a mistake. ","PSG_10001300","","","","","","","Influe sur l'état d'esprit du pilote et sur le risque qu'il commette des erreurs. ","Influenza la mentalità del pilota e le possibilità di commettere uno sbaglio. ","Beeinflusst die geistige Haltung des Fahrers und die Wahrscheinlichkeit, dass er einen Fehler macht. ","Afecta a la actitud del piloto y a sus posibilidades de cometer un error. ","Afeta o raciocínio do piloto e sua chance de cometer erros. ","Heeft invloed op de manier van denken van een coureur en de kans op fouten. ","Hat a versenyző összpontosítására, és annak esélyére, hogy hibákat követ el. ","Wpływa na stan umysłu kierowcy i szanse popełnienia błędu. ","Влияет на быстроту реакции пилота и вероятность совершения им ошибки."
"Driver Screen","Stats","","HUDText","Feedback","PSG_10001301","","","","","","","Feedback","Opinioni","Feedback","Información","Análise","Feedback","Visszajelzés","Uwagi","Обмен информацией"
"Driver Screen","Stats","","HUDText","Impacts how useful and accurate a driver's feedback levels are during a race weekend. ","PSG_10001302","","","","","","","Influe sur l'utilité et l'exactitude du feedback fourni par le pilote lors d'un week-end de course. ","Influenza l'utilità e la precisione delle opinioni del pilota durante un weekend di gara. ","Beeinflusst die Genauigkeit und Nützlichkeit des Feedbacks vom Fahrer während eines Rennwochenendes. ","Afecta a lo útil y precisa que es la información del piloto durante el fin de semana de la carrera. ","Afeta o quão útil e precisas são as análises do piloto durante um fim de semana de corrida. ","Heeft invloed op hoe bruikbaar en nauwkeurig de feedback van een coureur is tijdens een raceweekend. ","Befolyásolja, hogy a versenyző visszajelzési szintje mennyire hasznos és pontos egy versenyhétvége alatt. ","Wpływa na to, jak przydatne i dokładne są uwagi zgłaszane przez kierowcę w czasie weekendu wyścigowego. ","Влияет на полезность и точность информации, предоставляемой пилотом в ходе гоночного уикенда."
"Driver Screen","Stats","","HUDText","Fitness","PSG_10001303","","","","","","","Forme physique","Forma fisica","Fitness","Forma física","Preparo físico","Conditie","Állóképesség","Kondycja","Физическая форма"
"Driver Screen","Stats","","HUDText","Impacts how a driver's performance level drops off during a race. A less fit driver may see their performance drop more during the latter stages of a race. ","PSG_10001304","","","","","","","Influe sur le déclin des performances du pilote pendant une course. Un pilote en mauvaise forme physique pourrait voir ses performances chuter davantage en fin de course. ","Influenza il modo in cui il livello di prestazione del pilota cala durante una gara. Un pilota meno in forma avrà un calo di prestazione più marcato nelle ultime fasi della gara. ","Beeinflusst die Abnahme des Leistungsniveaus des Fahrers während eines Rennens. Bei einem weniger fitten Fahrer kann dessen Leistung in späteren Etappen eines Rennens abnehmen. ","Afecta a la reducción del rendimiento del piloto durante una carrera. Un piloto que no esté en forma sufrirá una merma en su rendimiento en la fase final de la carrera. ","Afeta como o nível de desempenho de um piloto cai durante a corrida. Um piloto menos preparado pode ter uma queda maior de desempenho nos estágios mais tardios da corrida. ","Heeft invloed op hoe het prestatieniveau van een coureur afneemt tijdens een race. De prestaties van een minder fitte coureur gaan in de latere fases van een race mogelijk meer achteruit. ","Befolyásolja, hogy egy versenyző teljesítménye mennyit zuhan egy verseny alatt. Egy kevésbé fitt versenyzőnél nagyobbat zuhanhat a teljesítmény szintje a verseny utolsó szakaszaiban. ","Wpływa na to, jak szybko spada forma kierowcy w trakcie wyścigu. Forma kierowcy z gorszą kondycją może spadać szybciej w późniejszych etapach wyścigu.","Влияет на скорость падения эффективности в ходе гонки. Чем ниже уровень физической формы, тем скорее снижаются показатели ближе к завершению гонки."
"Driver Screen","Stats","","HUDText","Age","PSG_10001306","","","","","","","Âge","Età","Alter","Edad","Idade","Lft.","Életkor","Wiek","Возраст"
"Driver Screen","Stats","","HUDText","Weight","PSG_10001307","","","","","","","Poids","Peso","Gewicht","Peso","Peso","Gewicht","Súly","Waga","Вес"
"Driver Screen","Stats","","HUDText","KG","PSG_10001308","","","","","","","kg","kg","kg","kg","kg","kg","kg","kg","кг"
"Driver Screen","Stats","","HUDText","Height","PSG_10001309","","","","","","","Taille","Altezza","Größe","Altura","Altura","Lengte","Magasság","Wzrost","Рост"
"Driver Screen","Stats","","HUDText","FT","PSG_10001310","","","","","","","ft","ft","ft","ft","m","ft","Láb","stóp","фт."
"Driver Screen","Stats","","HUDText","Traits","PSG_10000023","","","","","","","Traits de caractère","Caratteristiche","Merkmale","Rasgos","Traços","Karaktertrekken","Jellemvonások","Cechy","Особенности"
"Driver Screen","TooltipMorale","","HUDText","Morale impacts performance and contractual issues. A happier driver will perfom better, and be more content to stay at the team.","PSG_10000025","","","","","","","Le moral influe sur les performances et les problèmes liés aux contrats. Un pilote heureux sera plus performant et restera dans l'écurie plus volontiers.","Il morale influenza le prestazioni e i problemi di contratto. Un pilota più felice avrà prestazioni migliori e sarà più contento di rimanere nella squadra.","Moral beeinflusst Leistungsfragen und Vertragsangelegenheiten. Zufriedene Fahrer leisten mehr und neigen eher dazu, bei ihrem Team zu bleiben.","La moral afecta al rendimiento y a los temas contractuales. Un piloto feliz rendirá mejor y será más propenso a quedarse en el equipo.","Moral afeta questões contratuais e de desempenho. Um piloto mais feliz se sairá melhor e ficará mais satisfeito em permanecer na equipe.","Moreel heeft invloed op prestaties en contractuele zaken. Een gelukkige coureur presteert beter en blijft liever in het team.","A morál kihat a teljesítményre és a szerződéssel kapcsolatos problémákra. A boldogabb versenyző jobban teljesít, és szívesebben marad a csapatnál. ","Morale wpływa na formę i problemy z kontraktem. Zadowolony kierowca będzie lepiej jeździł i z radością zostanie w zespole.","Боевой дух влияет на эффективность и контрактные отношения с командой. Чем счастливее пилот, тем лучшие результаты он показывает и тем более склонен оставаться в команде."
"Driver Screen","TooltipObedience","","HUDText","Obedience defines how likely a driver is to obey - or ignore - your orders within a race. If you have continual disagreements with a driver, they will become less obedient.","PSG_10000026","","","","","","","La discipline détermine la probabilité que le pilote écoute ou ignore vos ordres lors d'une course. Si vous êtes souvent en désaccord avec un pilote, il aura tendance à moins respecter vos consignes.","L'obbedienza indica la propensione di un pilota a obbedire, o ignorare, i tuoi ordini durante una gara. Se sei costantemente in disaccordo con il pilota, questo diventerà meno obbediente.","Gehorsam definiert die Wahrscheinlichkeit, mit der Fahrer ihre Befehle während eines Rennens befolgen – oder ignorieren. Wenn Sie laufend Unstimmigkeiten mit einem Fahrer haben, sinkt dessen Gehorsam.","La obediencia determina la probabilidad de que el piloto haga caso o ignore tus órdenes en una carrera. Si tienes confrontaciones continuas con un piloto, se volverá menos obediente.","Obediência define a probabilidade de um piloto obedecer (ou ignorar) suas ordens em uma corrida. Se você tiver desentendimentos contínuos com um piloto, ele se tornará menos obediente.","Gehoorzaamheid definieert hoe snel een coureur zich wel of niet aan de instructies tijdens een race houdt. Als je continu meningsverschillen met een coureur hebt, gehoorzaamt hij minder.","Az engedelmesség azt határozza meg, hogy egy versenyző milyen szívesen engedelmeskedik az utasításaidnak – vagy hagyja őket figyelmen kívül – a versenyen. Ha állandóak a nézeteltéréseid egy versenyzővel, az kevésbé lesz engedelmes. ","Posłuszeństwo opisuje to, jak często kierowca słucha (lub ignoruje) polecenia w trakcie wyścigu. Jeśli ciągle toczysz spory z kierowcą, stanie się on mniej posłuszny.","Исполнительность определяет готовность пилота выполнять во время гонки ваши указания (или игнорировать их). В случае продолжительных разногласий с пилотом уровень исполнительности падает."
"Driver Screen","TooltipDrivingStyle","","HUDText","A driver will perform best in a car which is most closely aligned to their own driving style.","PSG_10000027","","","","","","","Pour des performances optimales, un pilote doit être associé à la voiture qui correspond le mieux à son style de conduite.","Un pilota avrà prestazioni migliori con un'auto che rispecchia il suo stile di guida.","Fahrer bringen die beste Leistung mit Fahrzeugen, die ihrem eigenen Fahrstil möglichst genau entsprechen.","Un piloto rendirá mejor en un coche acorde con su estilo de pilotaje.","Um piloto se sai melhor em carros alinhados o mais perto possível ao seu estilo de direção.","Een coureur presteert het best in een wagen die het meest past bij zijn eigen rijstijl.","A versenyző abban az autóban teljesít a legjobban, ami a legközelebb áll a vezetési stílusához. ","Kierowca najlepiej poradzi sobie w samochodzie pasującym do jego stylu jazdy.","Лучшие результаты пилот будет показывать в болиде, ближе всего подходящем ему по стилю."
"Driver Screen","TooltipExperience","","HUDText","Experience defines two things: the respect for a driver off the track, and how consistent (or erratic) their performance levels are from race to race.","PSG_10000028","","","","","","","L'expérience détermine deux choses : le respect dont le pilote fait l'objet hors circuit et la régularité de ses performances d'une course à l'autre.","L'esperienza indica due cose: il rispetto che un pilota ha verso il tracciato, e la costanza (o l'imprevedibilità) delle prestazioni mostrate di gara in gara.","Erfahrung definiert zweierlei: den Respekt für Fahrer abseits der Strecke und die Konstanz (oder das Schwanken) ihres Leistungsniveaus von Rennen zu Rennen.","La experiencia determina dos cosas: el respeto que genera un piloto fuera de la pista y lo consistente (o errático) de sus niveles de rendimiento de una carrera a otra.","Experiência define duas coisas: o respeito de um piloto fora da pista e o quão consistente (ou errático) seu desempenho é entre corridas.","Ervaring definieert twee zaken: het respect voor een coureur buiten het circuit, en hoe consistent (of onregelmatig) zijn prestatieniveau is van race tot race.","A tapasztalat két dolgot határoz meg: a pályán kívül a versenyző iránti tiszteletet, és hogy mennyire állandó (vagy ingadozó) a teljesítménye versenyről versenyre. ","Doświadczenie określa dwie rzeczy: jakim szacunkiem cieszy się kierowca poza torem i jak stabilna jest jego forma od wyścigu do wyścigu.","От опыта зависят два показателя: уважение к пилоту за пределами трассы и стабильность результатов, показываемых им от гонки к гонке."
"Driver Screen","TooltipDriverStats","","HUDText","There are 6 stats which modify a driver’s speed when they’re on the track:    
Braking   
Cornering   
Smoothness   
Consistency   
Overtaking   
Fitness 

There are also 3 stats primarily regarding the driver’s mentality:   
Adaptability (how well they can drive a car which they are less confident with)   
Feedback (how accurate the information is which they give you during Practice and Test sessions)
Focus (mental strength, liability towards accidents)","PSG_10000029","","","","","","","Il y a 6 statistiques qui font varier la vitesse d'un pilote sur le circuit :    
Freinage   
Prise de virage   
Fluidité   
Régularité   
Dépassement   
Forme physique 

Il y a également 3 statistiques qui sont liées principalement au mental du pilote :   
Adaptabilité (sa capacité à conduire efficacement une voiture en laquelle il a moins confiance)   
Feedback (l'exactitude des informations qu'il vous donne lors des séances d'essais libres et de test)
Concentration (force mentale, risque d'accident)","Ci sono 6 statistiche che modificano la velocità di un pilota sul tracciato:    
Frenata   
Curve 
Fluidità   
Costanza   
Sorpasso   
Forma fisica 

Ci sono anche 3 statistiche legate principalmente alla mentalità del pilota:   
Adattabilità (quanto un pilota riesce ad adattarsi a un'auto con cui non ha confidenza)   
Opinioni (quanto sono precise le informazioni ricevute nelle prove)
Concentrazione (forza mentale, propensione agli incidenti)","Die Geschwindigkeit eines Fahrers auf der Strecke hängt von 6 Werten ab:    
Bremsen   
Kurvenverhalten   
Geschmeidigkeit   
Konstanz   
Überholen   
Fitness 

Außerdem gibt es 3 Werte, die primär die geistige Haltung des Fahrers beeinflussen:   
Anpassungsfähigkeit (der Umgang mit nicht allzu vertrauten Fahrzeugen)   
Feedback (Genauigkeit der Informationen aus Trainings- und Testrennen)
Konzentration (mentale Stärke, Neigung zu Unfällen)","Hay 6 atributos que modifican la velocidad de un piloto en la pista:    
Frenada   
Curvas   
Fluidez   
Consistencia   
Adelantamientos   
Forma física 

También hay 3 atributos principales que afectan a la actitud del piloto:   
Adaptabilidad (lo bien que pilota los coches con los que siente menos confianza)   
Información (la precisión de la información que te da durante las sesiones de entrenamiento y de prueba)
Concentración (fortaleza mental, propensión a sufrir accidentes)","Há 6 estatísticas que modificam a velocidade de um piloto quando ele está na pista:    
Frenagem   
Curvas   
Suavidade   
Consistência   
Ultrapassagem   
Preparo físico 

Há também 3 estatísticas relativas ao raciocínio do piloto:   
Adaptabilidade (o quão bem ele pilota um carro no qual é menos confiante)   
Análise (o quão precisa é a informação que ele dá durante as sessões de treinamento e teste)
Concentração (força mental, responsabilidade quanto a acidentes)","Er zijn 6 statistieken die de snelheid van een coureur beïnvloeden terwijl hij op het circuit zit:    
Remmen   
Bochten   
Souplesse   
Consistentie   
Inhalen   
Conditie 

Er zijn ook 3 statistieken die voornamelijk invloed hebben op de mentaliteit van de coureur:   
Aanpassingsvermogen (hoe goed kan hij racen in een wagen waarmee hij minder vertrouwd is)   
Feedback (hoe nauwkeurig is de informatie die hij geeft tijdens oefen- en testsessies)
Concentratie (mentale kracht, neiging om ongelukken te veroorzaken)","6 statisztika módosítja a versenyző sebességét a pályán:    
Fékezés   
Kanyarodás   
Sima vezetés   
Kitartás   
Előzés   
Állóképesség 

Van 3 másik statisztika, ami elsősorban a versenyző mentalitására hat:   
Alkalmazkodás (a versenyző milyen jól vezet olyan autót, amit nem ismer annyira)   
Visszajelzés (mennyire pontosak az információk, amelyeket a Szabadedzési és a Tesztelési időszakban kapsz tőle)
Koncentráltság (mentális erő, balesetokozási hajlam)
","Istnieje 6 statystyk modyfikujących prędkość kierowcy na torze:    
Hamowanie
Zakręty
Wyczucie
Wyrównana forma
Wyprzedzanie
Kondycja 

Są też 3 statystyki opisujące mentalność kierowcy:   
Wszechstronność (jak dobrze radzą sobie w samochodzie, w którym nie czują się pewnie)
Uwagi (jak dokładnych informacji udzielają podczas ćwiczeń i testów)
Skupienie (wytrzymałość psychiczna, skłonność do wypadków)","В игре есть 6 характеристик, влияющих на скорость пилота в гонке:
Торможение
Прохождение поворотов
Плавность
Постоянство
Обгон
Физическая форма

Также имеются 3 характеристики, относящихся к складу ума пилота:
Приспособляемость (умение управляться с непривычным для пилота болидом)
Обмен информацией (точность сведений, сообщаемых вам во время тестовых и тренировочных заездов)
Концентрация (крепость рассудка, склонность к авариям)"
