"Game Area","Source","Criteria","Who","English","ID","Trigger","User Data","Repeatable","Memory","Notes","English Old","French","Italian","German","Spanish","Brasilian","Dutch","Hungarian","Polish","Russian"
"Challenges","ChallengePack","","HUDText","Have Dieter Wexler win the WMC Drivers' Championship as Scuderia Rossini. Wexler has the ‘3rd Degree Burns’ trait which lasts for 2 races. The player cannot switch teams.","PSG_10012183","","","","","","","Assurez-vous que Dieter Wesler remporte le Championnat des pilotes du CMSA pour la Scuderia Rossini. Wexler possède le trait de caractère « brûlures au 3e degré » qui dure pendant 2 courses. Le joueur ne peut pas changer d'écurie.","Fai in modo che Dieter Wexler vinca il Campionato piloti del CMA con la Scuderia Rossini. Wexler ha la caratteristica ""Ustioni di terzo grado"", che dura per 2 gare. Il giocatore non può cambiare squadra.","Lassen Sie Dieter Wexler mit Scuderia Rossini die Fahrermeisterschaft der WMC gewinnen. Wexler hat die Eigenschaft „Verbrennungen dritten Grades“, welche 2 Rennen lang anhält. Der Spieler kann das Team nicht wechseln.","Haz que Dieter Wexler gane el campeonato de pilotos del CMA con Scuderia Rossini. Wexler tiene el rasgo ""Quemaduras de tercer grado"", que durará dos carreras. El jugador no puede cambiar de equipo.","Faça com que Dieter Wexler vença o Campeonato de Pilotos do CMA pela Scuderia Rossini. Wexler tem o traço ""queimaduras de terceiro grau"", o qual dura duas corridas. O jogador não pode mudar de equipe.","Laat Dieter Wexler het WMC Drivers' Championship winnen als Scuderia Rossini. Wexler heeft de eigenschap ‘3e-graads brandwonden’ die 2 races aanhoudt. De speler kan niet van team wisselen.","Nyerd meg Dieter Wexlerrel az Egyéni bajnokságot a Scuderia Rossini színeiben! Wexler „harmadfokú égési sérüléseket” szenvedett, ami 2 versenyig tart. A játékos nem válthat csapatot. ","Niech Dieter Wexler wygra mistrzostwa kierowców ŚMSM w Scuderia Rossini. Ma cechę „oparzenia trzeciego stopnia”, która utrzyma się przez dwa wyścigi. Gracz nie może zmienić zespołu.","Дитер Векслер должен одержать победу в Чемпионате пилотов ЧМА в составе команды Scuderia Rossini. Векслер имеет особенность ""Ожоги 3-й степени"", которая будет сохраняться в течение 2 гонок. Игрок не может менять команду."
"Challenges","ChallengePack","","HUDText","Braking Point","PSG_10012184","","","","","","","Point de freinage","Punto di frenata","Gut gebremst ist halb gewonnen","Punto de frenada","Ponto de frenagem","Rempunt","Fékezési pont","Krytyczny moment","Переломный момент"
"Challenges","ChallengePack","","HUDText","This season has been a titanic battle between the two teammates Margate and Pereya. Now, on the seventh race of the season, Margate has a problem: the car’s brakes are starting to fail. The point at which Margate pits will be the key decision on who takes home the Guildford honours.","PSG_10012185","","","","","","","La saison a été une lutte gigantesque entre les deux coéquipiers Margate et Pereya. À présent que la 7e course de la saison arrive, Margate a un problème : les freins de la voiture commencent à lâcher. Le moment où Margate se rendra au stands décidera du gagnant à Guildford.","Questa stagione è stata una colossale battaglia tra i due compagni di squadra Margate e Pereya. Ora, alla settima gara, Margate ha un problema: i freni della sua vettura cominciano a cedere. Le soste ai box di Margate saranno fondamentali per stabilire chi vincerà sul circuito di Guildford.","Diese Saison war ein Kampf der Giganten zwischen den Teamkollegen Margate und Pereya. Jetzt, im siebten Rennen der Saison, hat Margate ein Problem: die Bremsen versagen. Der richtige Zeitpunkt für den Boxenstopp kann darüber entscheiden, wer die Trophäe aus Guildford mitnimmt.","Esta temporada hemos presenciado una lucha titánica entre los compañeros de equipo Margate y Pereya. Estamos en la séptima carrera de la temporada y Margate tiene un problema: los frenos de su coche están empezando a fallar. El momento en que Margate entre en boxes será decisivo a la hora de vencer la carrera en Guildford.","Esta temporada vem sendo uma batalha colossal entre Margate e Pereya, dois companheiros de equipe. Agora, na sétima corrida da temporada, Margate tem um problema: os freios do carro estão começando a falhar. O ponto em que Margate fizer o pit stop decidirá quem levará para casa as honras de Guildford.","Dit seizoen was een titanenstrijd tussen de twee teamgenoten Margate en Pereya. Nu, tijdens de zevende race van het seizoen, heeft Margate een probleem: de remmen van de wagen beginnen het te begeven. Het moment waarop Margate gaat pitten, bepaalt wie met de Guildford-eer mag strijken.","A szezon titáni csatát hozott a két csapattárs, Margate és Pereya között. Most, az idény hetedik versenyén, Margate-nek gondja akadt: a kocsi fékjei kezdenek romlani. A kulcsfontosságú döntést az jelenti, mikor áll be Margate a bokszba, és ez dönt arról, ki szerez dicsőséget Guildfordban. ","Ten sezon był polem zderzenia dwóch tytanów z jednego zespołu. Są nimi Margate i Pereya. Teraz, w siódmym wyścigu sezonu, Margate ma problem: w samochodzie puszczają hamulce. Moment zjazdu kierowcy do boksu zadecyduje o tym, kto zabierze do domu puchar toru w Guildford.","В этом сезоне мы стали свидетелями титанической схватки между товарищами по команде Маргейтом и Перейей. И вот теперь, на седьмой гонке сезона, у Маргейта проблема: начинают отказывать тормоза. Момент, когда Маргейт заедет на пит-стоп, решит судьбу гилдфордовской награды."
"Challenges","ChallengePack","","HUDText","Have Winston Margate finish in 1st place. The car’s brakes are unreliable and will need to be fixed at some point during the race.","PSG_10012186","","","","","","","Assurez-vous que Margate finisse à la 1re place. Les freins de la voiture sont instables et devront être réparés au cours de la course.","Fai in modo che Winston Margate finisca al primo posto. I freni dell'auto sono inaffidabili e dovranno essere riparati prima o poi durante la gara.","Lassen Sie Winston Margate das Rennen gewinnen. Die Bremsen des Fahrzeugs sind unzuverlässig und müssen im Verlauf des Rennens repariert werden.","Haz que Winston Margate acabe en primer lugar. Los frenos del coche no son de fiar y habrá que arreglarlos en algún momento durante la carrera.","Faça com que Winston Margate termine na 1ª posição. Os freios do carro não são confiáveis e precisarão ser consertados em algum ponto durante a corrida.","Laat Winston Margate als 1e eindigen. De remmen van de wagen zijn onbetrouwbaar en moeten op een bepaald moment tijdens de race worden gerepareerd.","Winston Margate végezzen az 1. helyen! A kocsi fékjei megbízhatatlanok, és a verseny során valamikor meg kell őket javítani. ","Niech Winston Margate zajmie 1. miejsce. Hamulce samochodu są niesprawne i trzeba je będzie naprawić w trakcie wyścigu.","Винстон Маргейт должен финишировать первым. Тормоза его болида отказывают, и их необходимо починить во время гонки."
"Challenges","ChallengePack","","HUDText","Sprinkler Savvy","PSG_10012187","","","","","","","Arroseurs rusés","Irrigatori apprezzati","Sprinklerprofis","Experto en aspersores","Especialista em aspersores","Sprinklerbestendig","A locsolás zsenije","Znajomość spryskiwaczy","Умные дождеватели"
"Challenges","ChallengePack","","HUDText","This season’s controversial introduction of race sprinklers has taken most of the teams by surprise. Even with a back-of-the-table car, an adaptable driver and a respectable pit crew Dragon Race Team have lucked into first place in the Teams' Championship. With one race left, the chairman wants one of his drivers to place 3rd or above to solidify Dragon's accent to greatness.","PSG_10012188","","","","","","This season’s controversial introduction of race sprinklers has taken most of the teams by surprise. Even with a back-of-the-table car, an adaptable driver and a respectable pit crew have meant that Dragon Race Team have lucked into first place in the Teams' Championship. With one race left, the chairman wants Nick Chu to place 3rd or above to solidify Dragon's accent to greatness.","L'introduction controversée d'arroseurs de course pour cette saison a pris la plupart des écuries par surprise. Malgré leur voiture bas de gamme, les talents d'adaptabilité du pilote et une équipe d'arrêt au stand respectable ont permis à l'écurie Dragon Race de se hisser à la première place du Championnat des écuries. Avec seulement une course restante, le président veut qu'un de ses pilotes atteigne au moins la 3e place afin d'affirmer la solidité de Dragon.","La controversa introduzione degli irrigatori in questa stagione ha colto di sorpresa molte scuderie. Nonostante sia una vettura da fondo classifica, il pilota e i meccanici ai pit stop hanno assicurato alla Dragon Race Team una fortunata prima posizione nel Campionato costruttori. Manca una gara e il presidente vuole che uno dei suoi piloti finisca almeno al terzo posto per consolidare l'ascesa della Dragon alla storia.","Die umstrittene Einführung von Sprinkleranlagen in dieser Saison hat die meisten Teams sehr überrascht. Trotz seines vergleichsweise schlechten Fahrzeugs hat das Dragon Race Team dank des anpassbaren Fahrers und guter Boxenmannschaft es auf den ersten Platz in der Teammeisterschaft geschafft. Im letzten Rennen erwartet der Vorsitzende, dass einer seiner Fahrer mindestens den 3. Platz belegt, um den Aufstieg des Teams weiter zu sichern.","La polémica incorporación de aspersores en las carreras ha cogido a la mayoría de los equipos por sorpresa. Dragon Race Team se encuentra en primera posición con un monoplaza del montón, aunque tienen un piloto versátil y un equipo de boxes bastante decente. Queda una sola carrera y el presidente quiere que uno de sus pilotos quede en tercera posición como mínimo para consolidar el ascenso a la gloria de Dragon.","A polêmica introdução dos aspersores de corrida nesta temporada pegou a maioria das equipes de surpresa. Mesmo com um dos piores carros do campeonato, a equipe de corrida Dragon chegou ao primeiro lugar no Campeonato de Equipes graças a um piloto adaptável e uma equipe de pit respeitável. Com uma corrida restante, o presidente quer um de seus pilotos fique na terceira colocação ou melhor, solidificando assim a chegada da Dragon à grandeza.","De controversiële introductie dit seizoen van race-sprinklers heeft de meeste teams verrast. Ondanks het feit dat hun wagen onder in het klassement stond, hebben een flexibele coureur en een gerespecteerde pitcrew ervoor gezorgd dat Dragon Race Team op de eerste plaats van het Teams' Championship is gekomen. Met nog één race te gaan wil de voorzitter dat Nick Chu zich 3e of hoger plaatst om de opmars van Dragon veilig te stellen.","A verseny közbeni locsolás bevezetése, mint az idény egyik legellentmondásosabb húzása a legtöbb csapatot meglepetésként érte. A Dragon Race Teamnek gyengébb autójával, de alkalmazkodóképes versenyzőjével és elismerésreméltó bokszstábjával így sikerült beügyeskednie magát az első helyre a Csapatbajnokságban. Mivel már csak egy verseny van hátra, az elnök azt szeretné, ha egyik versenyzője legalább a 3. helyen végezzen, hogy így biztosítsa be a Dragon nagysághoz vezető útját. ","Wprowadzone w tym sezonie kontrowersyjne spryskiwacze zdołały zaskoczyć większość zespołów. Mimo posiadania jednego z gorszych samochodów zespół Dragon zdołał wbić się na pierwsze miejsce w mistrzostwach drużynowych – wszystko dzięki wszechstronnemu kierowcy i porządnej ekipie w boksie. Został już tylko jeden wyścig. Prezes chce, żeby jeden z jego kierowców zajął przynajmniej 3. miejsce, by pokazać, że zespół może osiągać sukces.","Спорное появление дождевателей в этом сезоне очень сильно удивило многие команды. Даже несмотря на довольно слабый болид, опытный пилот и мастерский экипаж механиков и немного удачи позволили команде Dragon Race оказаться на пьедестале Командного чемпионата. Осталась всего одна гонка, и председатель хочет, чтобы Ник Чу занял хотя бы 3-е место, чтобы укрепить позиции команды Dragon Race."
"Challenges","ChallengePack","","HUDText","Have either driver secure at least 3rd place by the end of the race. Race sprinklers are activated and will be triggered at a random point during the race.","PSG_10012189","","","","","","","Assurez-vous qu'un des pilotes remporte au moins la 3e place à la fin de la course. Les arroseurs de course sont en marche et s'activeront à un moment aléatoire de la course.","Fai in modo che uno dei due piloti si aggiudichi almeno il terzo posto. Gli irrigatori saranno attivati in un momento a caso della gara.","Sorgen Sie dafür, dass einer der Fahrer bis zum Ende des Rennens mindestens den 3. Platz erreicht. Sprinkleranlagen sind aktiv und werden zu einem zufälligen Zeitpunkt während des Rennens aktiviert.","Haz que uno de los pilotos acabe en tercera posición. Los aspersores se activarán en un momento de la carrera.","Faça com que um dos pilotos garanta, no mínimo, a 3º posição ao final da corrida. Os aspersores de corrida estão ativados e serão acionados em um momento aleatório durante a corrida.","Laat een van de coureurs de 3e plaats of hoger veiligstellen aan het einde van de race. Race-sprinklers worden op een willekeurig moment tijdens de race geactiveerd.","Valamelyik pilóta végezzen legalább a 3. helyen a versenyen! A verseny közbeni locsolás aktív és a verseny egy véletlenszerű pontján kerül bekapcsolásra. ","Niech któryś z kierowców zajmie przynajmniej 3. miejsce. Spryskiwacze są w tym wyścigu aktywne i włączą się w losowym momencie.","Любой пилот должен занять третье место. Дождеватели появляются в случайных местах на всем протяжении трассы."
"Challenges","ChallengePack","","HUDText","Head Start for Hawkins","PSG_10012190","","","","","","","Avance pour Hawkins","Vantaggio per la Hawkins","Vorsprung für Hawkins","Ventaja para Hawkins","A Hawkins sai na frente","Voorsprong voor Hawkins","A Hawkins kezdeti előnye","Dobry start Hawkinsa","Хокинс уходит в отрыв"
"Challenges","ChallengePack","","HUDText","For outsider underdogs Hawkins GP, the upcoming season could be their finest hour, or their road to ruin. Legendary designer Bruce Hawkins has spearheaded the team and ploughed most of the team’s funds into a new, state-of-the-art car. However, a now miniscule budget means that they will need to get most of their wins early in the season. ","PSG_10012191","","","","","","","Pour les outsiders Hawkins GP donnés perdants, la saison à venir pourrait bien être leur meilleure, ou bien conduire à leur chute. À la tête de l'écurie, l'ingénieur légendaire Bruce Hawkins a dépensé la plus grande partie du budget dans une toute nouvelle voiture ultra sophistiquée. Cependant, avec le peu de fonds restants, ils auront besoin de remporter des victoires dès le début de la saison. ","Per la sfavorita Hawkins GP, la stagione imminente potrebbe essere il suo momento di gloria, oppure la strada per la rovina. Il leggendario ingegnere Bruce Hawkins ha capeggiato la scuderia e investito la maggior parte dei fondi in una vettura all'avanguardia. Tuttavia, il budget ora minuscolo la costringe ad assicurarsi le vittorie nella prima parte della stagione. ","Für den Außenseiter Hawkins GP könnte die kommende Saison den Durchbruch bedeuten – oder den endgültigen Ruin. Der legendäre Designer Bruce Hawkins prescht mit dem Team vor und hat fast das gesamte Budget in ein Fahrzeug mit der neusten Technik gesteckt. Doch das mickrige verbleibende Budget bedeutet, dass Hawkins zu Beginn der Saison möglichst viele Siege einfahren muss. ","Para Hawkins GP, la próxima temporada podría ser su mejor momento o su ruina más absoluta. El legendario ingeniero Bruce Hawkins ha encabezado el equipo y ha empleado la mayor parte de los fondos del equipo en hacer un monoplaza totalmente vanguardista. Sin embargo, su minúsculo presupuesto significa que tendrá que obtener la mayoría de sus victorias a principios de la temporada. ","Para os novatos da Hawkins GP, uma zebra entre as equipes, a próxima temporada pode ser seu grande momento ou seu caminho para a ruína. O lendário designer Bruce Hawkins vem liderando a equipe e investiu a maior parte dos fundos dela em um novo carro de ponta. Entretanto, o orçamento agora ficou bastante reduzido, e eles terão que obter a maioria das suas vitórias no começo da temporada. ","Voor de outsider en underdog Hawkins GP zou het komende seizoen wel eens het hoogtepunt of de ondergang van het team kunnen inluiden. Onder leiding van de legendarische technicus Bruce Hawkins is het meeste geld van het team in een nieuwe, geavanceerde wagen gestoken. Omdat het budget nu minuscuul is, moeten ze hun meeste overwinningen in het begin van het seizoen boeken. ","A kívülálló és gyengébb csapatként elkönyvelt Hawkins GP-nek a következő idény jelentheti legnagyobb sikerét vagy a pusztulásba vezető utat. Bruce Hawkins, a legendás tervező, állt a csapat élére, és a csapat tőkéjének nagy részét egy új, korszerű autóra költötte. Ám a mostanra kicsinyre zsugorodott költségvetés azzal jár, hogy a legtöbbet kell kihozniuk idény eleji győzelmeikből. ","Ten sezon może przesądzić o chwale lub upadku zespołu Hawkins GP, czarnego konia zawodów. Legendarny projektant Bruce Hawkins wpompował większość funduszy zespołu w nowy, niezwykle zaawansowany samochód. Zostało mu niewiele środków, co oznacza, że musi wygrać większość wyścigów na początku sezonu. ","Для аутсайдеров из Hawkins GP предстоящий сезон может стать звездным часом или навсегда похоронить их команду. Брюс Хокинс, легендарный инженер, возглавил команду и направил большую часть бюджета на создание нового современного болида. Однако скромный бюджет означает, что большую часть побед команда должна одержать в начале сезона. "
"Challenges","ChallengePack","","HUDText","Win the 2016 WMC ‘Team Championship’ as Hawkins GP. The team starts with one of the best cars in the series, but a small budget means that further improvements will be rare. The player must ensure that they gain most of their points at the start of the season.","PSG_10012192","","","","","","","Remportez le « Championnat des écuries » du CMSA en tant que Hawkins GP. L'écurie démarre avec l'un des meilleurs bolides de la série, mais un budget restreint signifie que les améliorations suivantes seront rares. Le joueur doit s'assurer qu'ils remportent le plus gros de leurs points dès le début de la saison.","Vinci il Campionato costruttori del CMA 2016 con la Hawkins GP. La scuderia inizia una delle migliori monoposto della categoria, ma il budget ridotto non consente molti ulteriori miglioramenti. Il giocatore deve assicurarsi la maggior parte dei punti all'inizio della stagione.","Gewinnen Sie die WMC-Teammeisterschaft 2016 mit Hawkins GP. Das Team startet mit einem der besten Fahrzeuge in der Serie, doch aufgrund des kleinen Budgets werden nicht viele weitere Verbesserungen möglich sein. Der Spieler muss sichergehen, dass das Team zu Beginn der Saison möglichst viele Punkte holt.","Gana el campeonato por equipos del CMA en 2016 con Hawkins GP. El equipo comienza con uno de los mejores coches de la parrilla, pero su pequeño presupuesto significa que no será posible mejorarlo. El jugador debe asegurarse de que obtiene la mayoría de sus puntos al comienzo de la temporada.","Vença o Campeonato de Equipes do CMA 2016 pela Hawkins GP. A equipe começa com um dos melhores carros da série, mas o orçamento reduzido significa que as melhorias serão raras. O jogador precisa garantir que a equipe ganhará a maior parte de seus pontos no início da temporada.","Win het 2016 WMC ‘Team Championship’ als Hawkins GP. Het team begint met een van de beste wagens in de serie, maar vanwege een klein budget zullen verdere verbeteringen zeldzaam zijn. De speler moet ervoor zorgen dat de meeste punten aan het begin van het seizoen worden verdiend.","Nyerd meg a 2016. évi MV „Csapatbajnokságot” a Hawkins GP színeiben! A csapat a sorozat egyik legjobb autójával kezd, de a kis költségvetés miatt a további fejlesztések ritkák lesznek. A játékosnak biztosítania kell, hogy a szezonkezdetből kihozzák a legtöbb pontot. ","Wygraj mistrzostwa drużynowe ŚMSM 2016 jako Hawkins GP. Zespół zaczyna z jednym z najlepszych samochodów w zawodach, ale skromny budżet raczej uniemożliwia mu dalszy rozwój. Gracz musi zdobyć sporo punktów na początku sezonu.","Одержать победу в Чемпионате команд ЧМА 2016 в составе команды Hawkins GP. Команда начинает с одним из лучших болидов в серии, но скромный бюджет позволяет проводить дальнейшие улучшения болида крайне редко. Игроку необходимо получить большую часть очков в начале сезона."
"Challenges","ChallengePack","","HUDText","Surging Absurdity","PSG_10012193","","","","","","","Poussée d'absurdité","Scatto di assurdità","Lächerliche Ladung","Superenergizarse","Absurdo crescente","Piekende absurditeit","Kóboráram","Absurdalne napięcie","Приступы нелепости"
"Challenges","ChallengePack","","HUDText","While Energy Recovery Systems have proven to add suspense to the IGTC, Ernie wanted to take it one step further… Now, every car’s Harvest Efficiency dynamically changes to match their current position in the race. The car in first place recieves 0% Harvest Efficiency while the bottom car gains a whopping 200%! Can Wolfhagen rise to the challenge?","PSG_10012194","","","","","","","Même si les Systèmes de Récupération d'Énergie ont finalement ajouté un peu de piment lors du CIGT, Ernie ne voulait pas en rester là... À présent, l'efficacité d'emmagasinement de chaque voiture change de manière dynamique, en fonction de sa position actuelle dans la course. La voiture en pole position reçoit ainsi 0 % d'efficacité d'emmagasinement, tandis que la voiture en queue de peloton en obtient 200 % ! Wolfhagen pourront-ils relever le défi ?","Il Sistema di recupero dell'energia ha aggiunto suspense al CIGT, ma Ernie non è ancora contento... Ora la capacità di accumulo di ogni auto cambia dinamicamente e riflette la posizione attuale durante la gara. La vettura al primo posto ha una capacità di accumulo dello 0%, mentre quella all'ultimo posto accumula il 200%! La Wolfhagen sarà all'altezza della sfida?","Es hat sich gezeigt, dass Energierückgewinnungssysteme der IGTC mehr Spannung verleihen, doch Ernie wollte noch weitergehen ... Jetzt wird die Ladeeffizienz aller Fahrzeuge dynamisch angepasst, entsprechend ihrer Position im Rennen. Der 1. Platz erhält 0 %, der letzte ganze 200 % Ladeeffizienz! Kann Wolfhagen die Herausforderung meistern?","Si bien es cierto que los sistemas de recuperación de energía han dado emoción al CIGT, Ernie quiso ir un poco más allá... Ahora, la eficiencia de la recarga de todos los coches variará según su posición en la carrera. Al coche en primer lugar se le permite recuperar un 0 %, mientras que al coche en último lugar se le concede el 200 %. ¿Estará Wolfhagen a la altura?","Embora os sistemas de recuperação de energia tenham conseguido adicionar suspense ao CIGT, o Ernie quis ir mais além... Agora, a eficiência de acúmulo de cada carro muda dinamicamente para que corresponda à sua posição atual na corrida. O carro na primeira posição recebe 0% de eficiência de acúmulo, enquanto o último colocado ganha uma enorme quantia de 200%! Será que Wolfhagen estará à altura do desafio?","Energieterugwinsystemen hebben bewezen de IGTC spannender te maken, maar Ernie wilde nog een stap verder gaan… Nu verandert het terugwinrendement van elke wagen dynamisch op basis van de huidige positie in de race. De wagen op de eerste plaats krijgt 0% op de eerste plaats, terwijl de laatste wagen een kolossale 200% krijgt! Kan Wolfhagen deze uitdaging aan?","Noha az energia visszanyerő rendszer bizonyítottan növelte a fesztültséget az NTAB-ban, Ernie szeretett volna még egy lépéssel továbbmenni… Most minden autó Feltöltési hatékonysága dinamikusan változik a versenyben elfoglalt aktuális helyezésük alapján. Az első helyen álló kocsi 0%-os Feltöltési hatékonyságot kap, míg a legutolsó elképesztő 200%-ot! A Wolfhagen készen áll elfogadni ezt a kihívást? ","Systemy odzyskiwania energii dodały sporo emocji do MMGT, więc Ernie postanowił pójść o krok dalej... Teraz wydajność zbierania energii w każdym samochodzie dopasowuje się automatycznie do jego obecnej pozycji w wyścigu. Samochód na pierwszej pozycji zbiera energię z wydajnością 0%, a ten na ostatniej – z wydajnością 200%. Czy Wolfhagen sprosta temu wyzwaniu?","В то время как внедрение ERS добавило больше неопределенности МЧГТ, Эрни решил шагнуть еще дальше... Теперь накопленная эффективность каждого болида динамически изменяется в зависимости от его текущей позиции во время гонки. Болид, занимающий первое место получает 0% накопленной эффективности, в то время как последний болид - 200%! Примет ли команда Wolfhagen этот вызов?"
"Challenges","ChallengePack","","HUDText","Win the 2016 APS ‘Team Championship’ as Wolfhagen Racing. All batteries start with 100% charge and the harvest efficiency is tied to the teams' standings. The lower the team is in the standings, the faster their battery will charge, allowing for more uses.","PSG_10012195","","","","","","","Remportez le « Championnat des écuries » de la SAP de 2016 en tant que Wolfhagen Racing. Toutes les batteries commencent la course avec une charge de 100 % et l'efficacité d'emmagasinement est liée au classement de l'écurie. Plus l'écurie est basse dans le classement, et plus la batterie se chargera, permettant d'être utilisée plusieurs fois.","Vinci il Campionato costruttori SAP 2016 con la Wolfhagen Racing. Tutte le batterie hanno una carica iniziale del 100% e la capacità di accumulo è legata alla posizione della squadra. Più la scuderia si trova in fondo, più velocemente si ricaricherà la sua batteria e più potrà essere usata.","Gewinnen Sie die APS-Teammeisterschaft 2016 mit Wolfhagen Racing. Alle Batterien starten mit 100 % Ladung und die Ladeeffizienz ist an die Platzierung des Teams in der Meisterschaft. Je niedriger der Rang, desto schneller lädt die Batterie und desto öfter kann sie eingesetzt werden.","Vence el campeonato por equipos de la SAP con Wolfhagen Racing. Todas las baterías comienzan cargadas al 100 %, pero la recuperación energética dependerá de la posición del equipo. Cuanto peor clasificado más rápido se cargará su batería, por lo que la podrán usar con más frecuencia.","Vença o Campeonato de Equipes da SAP 2016 pela Wolfhagen Racing. Todas as baterias começam com carga de 100% e a eficiência de acúmulo é vinculada à classificação da equipe. Quanto mais baixa for a classificação da equipe, mais rapidamente sua bateria carregará, o que permite mais usos.","Win het 2016 APS ‘Team Championship’ als Wolfhagen Racing. Alle accu's beginnen met 100% lading, en het terugwinrendement is gekoppeld aan de positie van het team. Hoe lager het team in het klassement staat, hoe sneller de accu wordt opgeladen, zodat hij vaker kan worden gebruikt.","Nyerd meg a 2016. évi ÁCSSZ „Csapatbajnokságát” a Wolfhagen Racing színeiben! Minden telep 100%-os töltéssel indul és a feltöltési hatékonyság a csapatok helyezésétől függ. Minél lejjebb áll a csapat a helyezéseket illetően, annál gyorsabban töltődik a telepe, így több használatot tesz lehetővé.","Wygraj mistrzostwa drużynowe SAiO 2016 jako Wolfhagen Racing. Wszystkie akumulatory mają na początku 100% ładunku, a wydajność zbierania energii zależy od pozycji. Im niższa pozycja, tym szybciej akumulator gromadzi energię, co pozwala go częściej wykorzystywać.","Одержать победу в Чемпионате команд АТК 2016 в составе команды Wolfhagen Racing. В начале гонки батареи всех болидов имеют заряд 100%, а их накапливаемая эффективность напрямую связана с местом, которое занимает команда в турнирной таблице. Чем ниже находится команда в турнирной таблице, тем быстрее заряжается батарея, что позволяет использовать ее чаще."
"Challenges","ChallengePack","","HUDText","From the Ashes","PSG_10012196","","","","","","","Renaissance","Rinascita dalle ceneri","Aus der Asche","De las cenizas","Renascida das cinzas","Vanuit de as","A hamvakból","Z popiołów","Из пепла"
"Challenges","ChallengePack","","HUDText","Things were looking great for Windsor Racing this year: a good car, excellent support staff and some of the best drivers in the series. That was until, after just six races into the season, their design centre burnt down. Now, unable to build any new car parts for the season, Windsor need to try to win the championship.","PSG_10012197","","","","","","Things were looking great for Windsor Racing this year: a good car, excellent support staff and some of the best drivers in the series. That was until, after just four races into the season, their design centre burnt down. Now, unable to build any new car parts for the season, Windsor need to try to win the championship.","Windsor Racing a eu la belle vie cette année : une bonne voiture, un personnel excellent et parmi les meilleurs pilotes de la série. Du moins, jusqu'à la sixième course de la saison, car leur centre de conception est parti en fumée. Désormais incapable de fabriquer de nouvelles pièces pour la saison, Windsor devra tenter de remporter le championnat.","Sembrava andare tutto a meraviglia per la Windsor Racing quest'anno: una buona monoposto, staff eccellente, piloti tra i migliori della categoria. Finché, dopo sei gare, la sua Struttura di progettazione non è andata in fumo. Ora non può costruire nuovi componenti per la stagione, ma la Windsor deve cercare di vincere il campionato.","Für Windsor sah dieses Jahr alles vielversprechend aus: ein gutes Fahrzeug, ausgezeichnete Mitarbeiter und einige der besten Fahrer in der Meisterschaft. Doch nach nur sechs Rennen brannte das Entwicklungszentrum nieder. Jetzt muss Windsor um den Titel kämpfen, ohne neue Fahrzeugteile entwickeln zu können.","Parecía que las cosas irían de maravilla para Windsor Racing este año: un buen coche, un excelente personal de apoyo y algunos de los mejores pilotos del campeonato. Eso fue hasta que, después de solo seis carreras, su centro de diseño se quemara. Ahora, incapaz de construir nuevas piezas durante esta temporada, Windsor necesitará intentar ganar el campeonato.","As coisas pareciam ótimas para a Windsor Racing neste ano: um bom carro, funcionários excelentes e alguns dos melhores pilotos da série. Até que, depois de apenas seis corridas, seu centro de design foi destruído por um incêndio. Agora, incapaz de produzir novas peças de carro para a temporada, a Windsor precisa tentar vencer o campeonato.","Alles zag er fantastisch uit voor Windsor Racing dit jaar: een goede wagen, uitstekend ondersteunend personeel en de beste coureurs in de serie. Totdat hun ontwerpcentrum na zes races in het seizoen tot de grond toe afbrandde. Nu moet Windsor het kampioenschap proberen te winnen zonder dat het team nieuwe wagenonderdelen voor het seizoen kan bouwen.","A dolgok szuperül álltak a Windsor Racingnél idén: jó autó, kiváló támogatói stáb, valamint a sorozat legjobb pilótái. Ez addig tartott, míg a szezon mindössze hatodik versenye után leégett a tervezőközpontjuk. Most, mivel az idényben már nem tudnak új alkatrészeket gyártani, a Windsornak így kell megpróbálnia megnyernie a bajnokságot. ","Windsor Racing świetnie sobie radził w tym roku: miał dobry samochód, doskonały personel i jednych z najlepszych kierowców w zawodach. Niestety po czterech wyścigach ich ośrodek projektowy spłonął. Windsor stracił możliwość budowania nowych części w tym sezonie, ale i tak postara się osiągnąć zwycięstwo.","Казалось, что в этом году для Windsor Racing все идет прекрасно: хороший болид, отличная команда поддержки и одни из лучших пилотов в серии. Но после четвертой гонки их отдел проектировки сгорел. Теперь, не имея возможности изготавливать новые детали болидов, команда Windsor Racing должна постараться выиграть чемпионат."
