"Game Area","Source","Criteria","Who","English","ID","Trigger","User Data","Repeatable","Memory","Notes","English Old","French","Italian","German","Spanish","Brasilian","Dutch","Hungarian","Polish","Russian"
"Pre-Practice Tweets","PreSessionTweet","CrucialStatForTrack = LowSpeedCorners","MediaPerson","{CurrentCircuit:Name} is such a tight, twisty track! The cars should all be running close to maximum downforce here, surely?","PSG_10002584","","","True","","","","{CurrentCircuit:Name} est un circuit tout en courbes et en virages ! Les voitures doivent impérativement voir leur déportance augmentée !","{CurrentCircuit:Name} è una pista davvero contorta! Le auto dovranno sfruttare un carico aerodinamico altissimo, non credi?","{CurrentCircuit:Name} ist so eng und verzwickt! Die Fahrzeuge dürften hier alle mit maximalem Abtrieb unterwegs sein, oder?","¡{CurrentCircuit:Name} es un circuito de lo más estrecho y sinuoso! Aquí los coches irán con la carga aerodinámica casi al máximo, ¿no?","{CurrentCircuit:Name} é uma pista tão estreita e sinuosa! Os carros definitivamente vão correr com downforce máximo aqui, não?","Het {CurrentCircuit:Name}-circuit is een ongelooflijk smalle, kronkelige baan! Je zou zeggen dat de wagens hier met maximale neerwaartse kracht rijden?","{CurrentCircuit:Name}: ez egy szűk, kanyargós pálya! Az autóknak a maximális leszorítóerőhöz közeli értékekkel kell menniük, igaz?","{CurrentCircuit:Name} to ciasny, kręty tor! Samochody powinny jeździć z wysokimi ustawieniami siły docisku, prawda?","Трасса {CurrentCircuit:Name} такая узкая и извилистая! Я так понимаю, там нужна максимальная прижимная сила?"
"Pre-Practice Tweets","PreSessionTweet","SessionType = Practice","MediaPerson","There's a great balance of corners here in {CurrentCircuit:Name}... it's a real test of all aspects of the car. ","PSG_10002585","","","True","","","","{CurrentCircuit:Name} est un circuit très équilibré avec toutes sortes de virages... C'est un véritable test pour les voitures qui doivent se montrer très polyvalentes pour en triompher. ","A {CurrentCircuit:Name} è presente ogni tipo di curva... È un ottimo test per tutti gli aspetti di un'auto. ","Wir haben hier in {CurrentCircuit:Name} schöne ausgewogene Kurven ... Alle Aspekte der Fahrzeuge werden hier auf die Probe gestellt. ","Las curvas de {CurrentCircuit:Name} están muy equilibradas. Es un auténtico desafío para todos los aspectos del coche. ","Há uma grande variedade de curvas aqui em {CurrentCircuit:Name}... é um verdadeiro teste para todos os aspectos do carro. ","De bochten hier op het {CurrentCircuit:Name}-circuit zijn mooi in evenwicht... Een echte test voor alle aspecten van de wagen. ","{CurrentCircuit:Name}: ezen a pályán nagyon kiegyenlítettek a kanyarok... ez a pálya az autó minden elemét komolyan próbára teszi. ","Na torze {CurrentCircuit:Name} znajdziemy rozmaite zakręty... To prawdziwy sprawdzian ustawień samochodu. ","Трасса {CurrentCircuit:Name} отлично сбалансирована по поворотам. Это - настоящая проверка всех параметров болида."
"Pre-Practice Tweets","PreSessionTweet","CrucialStatForTrack = TopSpeed","MediaPerson","{CurrentCircuit:Name} is all about top speed… we could see some teams, like {WorstTopSpeedTeam} really struggle here this weekend.","PSG_10003508","","","True","","","","Le circuit {CurrentCircuit:Name} favorise avant tout la vitesse de pointe… Certaines équipes comme {WorstTopSpeedTeam} pourraient passer un très mauvais week-end.","A {CurrentCircuit:Name} conta solo la velocità massima... Quindi alcune squadre come la {WorstTopSpeedTeam} saranno in difficoltà questo weekend.","In {CurrentCircuit:Name} geht es nur um die Höchstgeschwindigkeit. Da dürften manche Teams, wie {WorstTopSpeedTeam}, an diesem Wochenende echte Probleme kriegen.","{CurrentCircuit:Name} es pura velocidad máxima. Este fin de semana quizá veamos a algunos equipos pasarlas canutas, como {WorstTopSpeedTeam}.","{CurrentCircuit:Name} exige alta velocidade... nós vimos algumas equipes, como {WorstTopSpeedTeam}, tendo muita dificuldade neste fim de semana.","Het {CurrentCircuit:Name}-circuit draait volledig om topsnelheid... Sommige teams, zoals {WorstTopSpeedTeam}, zullen het dit weekend erg moeilijk krijgen.","{CurrentCircuit:Name}: itt minden a gyorsaságról szól… látni fogjuk, hogy egyes csapatok, mint a(z) {WorstTopSpeedTeam} szörnyen megszenvednek itt ezen a hétvégén.","Na torze {CurrentCircuit:Name} liczy się tylko prędkość. Obawiam się, że niektóre zespoły, jak choćby {WorstTopSpeedTeam}, mogą mieć w ten weekend spore problemy.","На трассе {CurrentCircuit:Name} главное - максимальная скорость. Таким командам, как {WorstTopSpeedTeam}, явно придется попотеть."
"Pre-Practice Tweets","PreSessionTweet","SessionType = Practice","MediaPerson","With very few long straights, {CurrentCircuit:Name} is always one of the biggest tests of a car's cornering ability throughout the season.","PSG_10003509","","","True","","","","Avec ses lignes droites en nombre très limité, le circuit {CurrentCircuit:Name} met toujours à l'épreuve la prise de virage des voitures.","Il tracciato di {CurrentCircuit:Name} ha pochissimi rettilinei lunghi. È una delle più grandi sfide dell'intera stagione per gli amanti delle curve.","Mit nur wenigen langen Geraden ist {CurrentCircuit:Name} in der gesamte Saison mit der wichtigste Test der Kurvenfähigkeiten der Fahrzeuge.","{CurrentCircuit:Name} tiene muy pocas rectas largas y es uno de los circuitos que más pone a prueba la capacidad de los coches para negociar las curvas de todo el campeonato.","Com muito poucas retas longas, {CurrentCircuit:Name} sempre foi um dos maiores testes para a capacidade de curvas dos carros durante a temporada.","Met maar weinig lange rechte stukken is het {CurrentCircuit:Name}-circuit altijd een van de grootste tests in het seizoen voor het bochtenwerk.","{CurrentCircuit:Name}: mivel itt nagyon kevés a hosszú egyenes, ez a pálya az egyik legnagyobb kihívást jelenti az autók kanyarodási képességének az egész idényben.","Niewiele długich prostych sprawia, że tor {CurrentCircuit:Name} to najtrudniejszy w sezonie sprawdzian zwrotności samochodów.","На трассе {CurrentCircuit:Name} очень мало длинных прямых участков. Эта трасса, как мало какая другая, испытывает болиды на способность проходить повороты."
"Pre-Practice Tweets","PreSessionTweet","SessionType = Practice","MediaPerson","There's a delicate balance needed for the track here in {CurrentCircuit:Name}. There are some tight sections, but also a few long straights. It's a toughie to set up for!","PSG_10003524","","","True","","","","Le circuit {CurrentCircuit:Name} demande un savant équilibre des différentes caractéristiques des voitures. Il possède des virages serrés et de longues lignes droites. Optimiser les voitures pour ce circuit est un véritable tour de force !","Per affrontare {CurrentCircuit:Name} è necessario mantenere un buon equilibrio. Ci sono dei tratti molto stretti ma anche lunghi rettilinei. Trovare il setup giusto non è facile!","Die Rennstrecke hier in {CurrentCircuit:Name} fordert Balance: Es gibt einige Engstellen, aber auch ein paar lange Geraden. Die richtige Konfiguration wird nicht leicht!","En {CurrentCircuit:Name} hace falta un coche cuidadosamente equilibrado. Hay partes estrechas, pero también algunas rectas largas. ¡Cuesta poner a punto el coche para este circuito!","É necessário um delicado equilíbrio para a pista de {CurrentCircuit:Name}. Há algumas seções estreitas, mas também muitas retas longas. É difícil se preparar!","Voor het {CurrentCircuit:Name}-circuit moet alles precies in evenwicht zijn. Er zijn wat krappe secties, maar ook een paar lange rechte stukken. Moeilijk te configureren!","{CurrentCircuit:Name}: ezen a pályán a finom egyensúlyra kell törekedni. Vannak szűk szakaszok, de akad pár hosszú egyenes is. Igazi beállításgyilkos pálya!","Na torze {CurrentCircuit:Name} niezbędne jest subtelne wyczucie. Są tu ciasne odcinki, ale jest też kilka długich prostych. Niełatwo się do niego dobrze przygotować!","Трасса {CurrentCircuit:Name} требует деликатного баланса в настройке. Там хватает как узких секций, так и долгих прямых. Для нее еще попробуй настрой болид!"
"Tweets - Location","PreSessionTweet","CurrentCircuit = Doha","MediaPerson","These modern tracks often divide opinion, but Doha, with its marina, is a real looker!","PSG_10002586","","","True","","","","Ces circuits modernes ne font pas l'unanimité, mais Doha et sa marina offrent un cadre superbe !","I tracciati moderni non sono amati da tutti, ma il panorama di Doha è un vero spettacolo!","Bei diesen modernen Strecken sind die Meinungen oft geteilt, aber Doha mit seinem Jachthafen ist eine Augenweide!","Estos circuitos modernos suelen generar opiniones diversas, ¡pero Doha, con su puerto, es una preciosidad!","Estas pistas modernas geralmente dividem a opinião dos fãs, mas Doha, com sua marina, é realmente bela!","Over deze moderne circuits zijn de meningen vaak verdeeld, maar Doha, met zijn jachthaven, ziet er schitterend uit!","Ezek a mai pályák gyakran megosztják az emberek véleményét, de Doha és a kikötője igazi látványosság!","Opinie o współczesnych torach są bardzo podzielone, ale tor Doha i pobliski port to uczta dla oczu!","Мнения о современных трассах часто разделяются, но Доха с ее пристанью для яхт - это просто красота!"
"Tweets - Location","PreSessionTweet","CurrentCircuit = Doha","MediaPerson","This track is an absolute whopper! One of the longest laps of the season for sure. Haven't seen laptimes this long since the 80s!","PSG_10003517","","","True","","","","Ce circuit est gigantesque ! C'est sans aucun doute une des pistes les plus longues de la saison. Je n'ai pas vu de temps au tour aussi élevés depuis les années 80 !","Questo circuito è una bella gatta da pelare! È uno dei più lunghi dell'intera stagione. Non vedevo tempi del genere dagli anni 80!","Diese Strecke ist ein richtiger Klopper und bestimmt eine der längsten in dieser Saison! Solche langen Rundenzeiten habe ich seit den 80ern nicht mehr gesehen!","¡Este circuito es descomunal! Sin duda, una de las pistas más largas de la temporada. ¡No había visto tiempos de vuelta tan altos desde los 80!","Este circuito é realmente muito grande! Uma das maiores voltas da temporada, com certeza. Não vejo voltas tão longas desde os anos 80!","Dit circuit is gigantisch! Absoluut een van de langste rondes van het seizoen. Sinds de jaren 80 heb ik zulke lange rondetijden niet meer gezien!","Ez a pálya egy igazi gyöngyszem! És az is biztos, hogy az idény egyik leghosszabb pályája. A 80-as évek óta nem látott köridőkkel!","Ten tor to absolutny kolos! Z pewnością jedno z najdłuższych okrążeń w sezonie. Tak długich czasów okrążeń nie widziałem od lat 80-tych!","Эта трасса - просто что-то с чем-то! Там точно один из длиннейших кругов сезона. Я таких больших времен круга не припомню с 80-х!"
"Tweets - Location","PreSessionTweet","CurrentCircuit = Doha","MediaPerson","Can anyone get me invited to a party on one of those megayachts in the harbour? :(","PSG_10003518","","","True","","","","Quelqu'un pourrait-il m'inviter à une des fêtes qui ont lieu sur ces yachts de luxe ? :(","Perché nessuno mi invita mai su uno di quei giganteschi yacht nel porto? :(","Kann mir einer eine Einladung auf eine dieser Megajachten im Hafen besorgen? :(","¿Alguien me puede invitar a una de esas fiestas de los megayates del puerto? :( #AndaPorfaInvitadme","Será que alguém pode me convidar para uma festa em um daqueles megaiates no porto? :(","Kan iemand een uitnodiging regelen voor een feest op een van die megajachten in de haven?","Senki nem tud meghívót szerezni nekem az egyik megajachton tartott partira a kikötőben? :(","Czy może mnie ktoś wkręcić na imprezę na którymś z tych wielkich jachtów w porcie? :(","Может кто-нибудь организует мне приглашение на вечеринку на мегаяхте? :("
"Tweets - Location","PreSessionTweet","CurrentCircuit = Doha","MediaPerson","There are a couple of really tricky corners here in Doha, the first hairpin in particular… I'd love to get down there in a car and give it a go!","PSG_10003519","","","True","","","","Doha présente quelques virages difficiles, en particulier le premier en épingle à cheveux... J'adorerais faire un tour pour tester le circuit !","Qui a Doha ci sono diverse curve insidiose. Soprattutto il primo tornante... Quanto vorrei prendere un'auto e farmi un giro!","Hier in Doha gibt es ein paar verdammt knifflige Kurven, vor allem die erste Haarnadel ... Am liebsten würde ich mich selbst hinters Steuer setzen und heizen!","Hay un par de curvas muy traicioneras en Doha, sobre todo la primera horquilla. ¡Cómo me gustaría meterme en un coche y darle una vuelta!","Existem algumas curvas bem complicadas aqui em Doha, o primeiro hairpin em particular... Eu adoraria descer lá, pegar um carro e tentar!","Er zitten een paar hele lastige bochten hier op het circuit van Doha, vooral de eerste haarspeldbocht... Man, wat heb ik een zin om in een wagen te stappen en het op een rijden te zetten!","Itt, Dohában van egy pár igazán trükkös kanyar, főleg az első hajtűkanyar az… Mennyire szeretnék lent ülni egy kocsiban, és kipróbálni!","Na torze Doha jest kilka trudnych zakrętów, zwłaszcza pierwszy nawrót... Było by cudownie wsiąść do auta i się na nim spróbować!","Здесь, в Дохе, хватает непростых поворотов - особенно первая шпилька. Вот бы сесть за руль и попробовать!"
"Tweets - Location","PreSessionTweet","CurrentCircuit = Doha","MediaPerson","I hear that a room in the marina-side hotel costs more than £1000 a night… No chance of us staying there on our measly {MediaOutlet} budget though :|","PSG_10003521","","","True","","","","J'ai entendu dire que les chambres d'hôtel avec vue sur la marina peuvent coûter plus de 1300 euros par nuit... Mais vu notre budget {MediaOutlet}, ça ne sera probablement pas pour nous :|","So che una stanza all'hotel con vista sul porticciolo costa più di €1.000 a notte... Non ce lo possiamo permettere con il nostro misero budget di {MediaOutlet} :|","Angeblich kostet ein Zimmer mit Hafenblick hier über 1.000 Euro pro Nacht ... Mit unserem mageren Reisebudget von {MediaOutlet} können wir uns das leider nicht leisten. :|","Una noche en una habitación del hotel del puerto cuesta más de 1300 €. A los contables de {MediaOutlet} les daría un patatús. #SoltadLaPastaYa :|","Ouvi dizer que um quarto no hotel ao lado da marina custa mais de £1.000 por noite... Mas... sem chance de ficarmos lá com o orçamento miserável da {MediaOutlet} :|","Ik heb gehoord dat een kamer in het hotel aan de havenkant meer dan €1000 per nacht kost... Met ons magere budget van {MediaOutlet} zullen we die overnachting niet kunnen betalen :|","Azt hallottam, hogy egy szoba a kikötőre néző szállodában több, mint 1000 font egy éjszakára… Kizárt, hogy a(z) {MediaOutlet} vacak költségvetéséből futná nekünk ott egy szállásra :|","Ponoć pokój w portowym hotelu kosztuje ponad 5000 zł za noc... Nie ma szans, byśmy się tam zakwaterowali przy nędznym budżecie naszej firmy, {MediaOutlet} :|","Говорят, номер в отеле у пристани стоит больше 1000 фунтов за ночь. У издания {MediaOutlet} бюджет на такое попросту не рассчитан :|"
