"Game Area","Source","Criteria","Who","English","ID","Trigger","User Data","Repeatable","Memory","Notes","English Old","French","Italian","German","Spanish","Brasilian","Dutch","Hungarian","Polish","Russian"
"Tutorial - Fuel","Fuel","Type=Header","Assistant","Fuel Options","PSG_10003433","Type=Body0","Order=0","","","","","Options liées au carburant","Opzioni carburante","Treibstoffoptionen","Opciones de combustible","Opções de combustível","Brandstofopties","Üzemanyag beállítások","Opcje paliwowe","Настройки топлива"
"Tutorial - Fuel","Fuel","Type=Body0","Assistant","The <b>Refuelling</b> rule is active in this series. This means that you will have to refuel the car if you want to get it to the end of the race!

Fuel level is a truly strategic choice. More fuel will allow your car to run for more laps before refuelling, but will make the car slower - carrying around that fuel doesn't come for free!

Your fuel level also dictates how many pit stops you are likely to make. From a one-stop to a four-stop strategy, there are plenty of options out there!","PSG_10003435","","Header=Fuel","","","","","Le <b>Ravitaillement</b> est possible pour cette série de courses. Vos voitures devront donc faire le plein si elles entendent terminer la course ! 

Choisir le niveau de carburant est important. Un réservoir plein permet de rester en piste plus longtemps, mais tout a un prix et le poids rendra la voiture plus lente ! 

Votre niveau de carburant déterminant le nombre d'arrêts au stand nécessaires, passer d'un arrêt unique au stand à quatre arrêts durant la course peut ouvrir de nouvelles stratégies.","In queste serie vige la regola del <b>rifornimento</b>: questo significa che se vuoi completare la gara dovrai rifornire la tua monoposto di carburante!

La scelta del livello di carburante è parte integrante della tua strategia. Un serbatoio pieno permette alla tua auto di percorrere più giri primai fare rifornimento, ma ne rallenta la velocità: tutto quel carburante ha il suo peso!

Il tuo livello di carburante determina anche quante soste ai box dovrai fare nel corso della gara. Puoi scegliere di farne una sola o anche quattro: decidi tu la strategia!","Bei dieser Serie gilt die Regel über das <b>Nachtanken</b>. Das bedeutet, dass Sie Ihr Fahrzeug auftanken müssen, wenn Sie es bis ins Ziel schaffen wollen!

Die Betankung ist eine strategische Entscheidung. Haben Sie viel Treibstoff im Tank, schaffen Sie mehr Runden, bevor es wieder in die Box geht, doch er verlangsamt Ihr Fahrzeug aufgrund seines Gewichts!

Ihr Treibstoffstand bestimmt außerdem, wie viele Boxenstopps Sie ungefähr vor sich haben. Ob Sie nun nur einmal oder bis zu vier Mal tanken möchten: Hier bieten sich Ihnen jede Menge Optionen!","En esta serie puedes <b>repostar</b>, lo que significa que tendrás que rellenar el depósito si quieres terminar la carrera.

El nivel de combustible supone una decisión muy estratégica. Si llenas mucho el depósito, tu coche podrá dar más vueltas antes de repostar, pero correrá más lento. ¡Cargar con todo ese combustible tiene su precio!

El nivel de combustible también determina cuántas veces pararás en boxes. ¡Tienes un montón de opciones, desde parar una vez hasta cuatro!","A regra de <b>reabastecimento</b> é ativa nessa série. Isso significa que você terá que reabastecer o carro se quiser chegar ao fim da corrida!

Nível de combustível é realmente uma escolha estratégica. Mais combustível fará seu carro correr por mais voltas antes de reabastecer, mas ele ficará mais lento. Carregar combustível por aí tem suas consequências!

Seu nível de combustível também dita quantos pit stops você provavelmente fará. Da estratégia de uma a quatro paradas, há várias opções por aí!","De <b>bijtankregel</b> is actief in deze serie. Dat betekent dat je de wagen opnieuw moet bijtanken als je het einde van de race wilt halen!

Brandstofpeil is met recht een strategische keuze. Met meer brandstof kan de wagen meer rondes maken voordat je moet bijtanken, maar het maakt de wagen ook langzamer: het meenemen van brandstof heeft zijn prijs!

Het brandstofpeil bepaalt ook hoeveel pitstops je waarschijnlijk gaat maken. Er zijn talloze opties en strategieën: variërend van één stop tot vier stops!","Ebben a sorozatban az <b>Újratankolás</b> szabály aktív. Ami azt jelenti, hogy újra kell tankolnod az autód, ha meg akarod érni a verseny végét!

Az üzemanyagszint igazi stratégiai döntés. A több üzemanyag révén az autód több kört fog tudni megtenni, mielőtt újra kell tankolni, de ez lelassítja a kocsit – a sok benzin cipelése nem ingyen van! 

Üzemanyagszinted egyben azt is megszabja, hogy valószínűleg hányszor állsz ki a bokszba. Az egytől a négy kiállásos stratégiáig rengeteg lehetőség van!","W tych zawodach obowiązuje <b>tankowanie</b>. Oznacza to, że konieczne będzie zatankowanie samochodu, by ukończyć wyścig.

Wybór ilości paliwa to kluczowa sprawa. Im więcej paliwa, tym więcej okrążeń pokona samochód bez tankowania, lecz będzie przy tym wolniejszy – jazda z pełnym bakiem ma swoje minusy!

Ilość paliwa określa także, ile wizyt w alei serwisowej będzie koniecznych. To ty decydujesz, ile razy zjedziesz do pit stopu. Możliwości są nieograniczone!","В этой серии работает правило <b>дозаправки</b>. Иначе говоря, чтобы дойти до финиша, вам придется дозаправляться в процессе.

Уровень топлива - важный стратегический выбор. Чем больше топлива, тем дольше вы протянете без дозаправки, но лишний вес замедлит болид: за все приходится платить.

Уровень топлива определит, сколько вам придется сделать пит-стопов. Вариантов много: от одной остановки до четырех."
"Tutorial","SessionHUD","Type=Body0","HUDText","Welcome to the race!

This Tutorial will teach you the most important principles of motorsport management.

Sit tight... you'll be making high-pressure pit-stop calls before you know it!","PSG_10004269","","","","","","","Bienvenue dans la course !

Ce didacticiel a pour but de vous apprendre les principes importants de gestion des sports automobiles.

Accrochez vos ceintures... Vous serez bientôt capable de gérer des arrêts au stand sous haute tension en un clin d'œil !","<gender^Player=F>
Benvenuta!

Questo tutorial ti insegnerà i fondamentali della gestione delle corse automobilistiche.

Allacciati la cintura... ti ritroverai ad impartire ordini molto prima di quanto pensi!
</gender>
<gender^Player=M>
Benvenuto!

Questo tutorial ti insegnerà i fondamentali della gestione delle corse automobilistiche.

Allacciati la cintura... ti ritroverai ad impartire ordini molto prima di quanto pensi!
</gender>","Willkommen beim Rennen!

In diesem Tutorial erlernen Sie die Grundlagen des Motorsport-Managements.

3, 2, 1 – los! Folgen Sie dem Tutorial, dann werden Sie schon bald ein absoluter Rennsportmanagement-Profi!","<gender^Player=F>
¡Bienvenida a la carrera!

Este tutorial te enseñará los principios de la gestión en el mundo del automovilismo.

¡Dentro de nada estarás dirigiendo a tus pilotos en carreras de auténtico infarto!
</gender>
<gender^Player=M>
¡Bienvenido a la carrera!

Este tutorial te enseñará los principios de la gestión en el mundo del automovilismo.

¡Dentro de nada estarás dirigiendo a tus pilotos en carreras de auténtico infarto!
</gender>","Boas-vindas à corrida!

Este tutorial vai ensinar os princípios mais importantes de gerenciamento automobilístico.

Segure firme... você logo terá que tomar decisões importantes nos boxes!","Welkom bij de race!

In deze inleiding leer je de belangrijkste principes van motorsport-management.

Gordels om... voordat je het weet, maak je met het grootste gemak een stop in de pitstraat!","Köszöntünk a versenyen!

Ez az Oktatómód megtanít az autósport menedzsment legfontosabb alapelveire.

Ülj biztosan... mert észre sem veszed, és máris szólítanak a bokszba!
","Witamy w wyścigu!

Ten samouczek przekaże podstawowe informacje, dotyczące kierowania zespołem.

Spokojnie, niebawem czeka cię podejmowanie decyzji o ryzykownych pit-stopach!","Добро пожаловать на гонку!
Это руководство обучит вас основам управления гоночной командой.
Будьте начеку… необходимость заехать на пит-стоп может появиться без предупреждения!"
"Tutorial","SessionHUD","Type=Body0","HUDText","Selecting A Driver","PSG_10004270","","","","","","","Sélectionner un pilote","Selezionare un pilota","Fahrerauswahl","Seleccionar un piloto","Escolhendo um piloto","Een coureur selecteren","Versenyző választása","Wybór kierowcy","Выбор пилотов"
"Tutorial","SessionHUD","Type=Body0","HUDText","These are your two drivers - the aim of the game is to guide them to glory!

The higher they finish in the race, the more points you'll get... 

Get more points than anyone else, and you'll win the championship!","PSG_10004271","","","","","","","Voici vos deux pilotes : le but du jeu est de les mener à la victoire !

Plus leur position dans la course est élevée, plus ils remporteront de points...

Si vous obtenez le plus de points, vous gagnez le championnat !","Questi sono i tuoi due piloti. Lo scopo del gioco è portarli alla gloria!

Migliori sono i loro risultati, più punti guadagni...

Accumula più punti degli altri e vincerai il campionato!","Dies sind Ihre beiden Fahrer – jetzt liegt es an Ihnen, sie zum Sieg zu führen!

Je besser sie abschließen, desto mehr Punkte erhalten Sie.

Holen Sie sich mehr Punkte als alle anderen, gewinnen Sie die Meisterschaft!","Estos son tus dos pilotos. ¡Tu labor es llevarlos hasta la gloria!

Cuanto mejor acaben en las carreras, más puntos obtendrás...

¡Consigue más puntos que los demás y vencerás el campeonato!","Estes são seus dois pilotos... o objetivo do jogo é guiá-los até a glória!

Quanto melhor a posição que obtiverem na corrida, mais pontos eles conseguirão...

Consiga mais pontos que todos, e você irá vencer o campeonato!","Dit zijn je twee coureurs. Het doel van het spel is om ze naar de overwinning te leiden!

Hoe hoger ze zich plaatsen in de race, hoe meer punten je krijgt... 

Haal meer punten dan alle anderen, en je wint het kampioenschap!","Ők a két versenyződ – a játék célja, hogy dicsőségre vezesd őket!

Minél előrébb végeznek a versenyen, annál több pontot kapsz…

Szerezz mindenki másnál több pontot, és megnyered a bajnokságot!","To twoi kierowcy – celem gry jest poprowadzenie ich do zwycięstwa!

Im lepiej poradzą sobie w wyścigu, tym więcej punktów otrzymasz... 

Jeśli zgromadzisz ich więcej, niż rywale, zwyciężysz w mistrzostwach!","Вот двое ваших пилотов. Цель игры - привести их к славе!
Чем выше место, на котором они закончат заезд, тем больше очков вы получите.
Наберите больше всех очков - и вы чемпион!"
"Tutorial","SessionHUD","Type=Body0","HUDText","Let's take a look at where our drivers are on the grid... 

You can focus the camera on them by clicking on their portrait.
","PSG_10004272","","","","","","","Jetons un œil à la position de nos pilotes sur la grille de départ... 

Vous pouvez fixer la caméra sur eux en cliquant sur leur portrait.
","Vediamo dove si trovano i tuoi piloti sulla griglia di partenza...

Puoi centrare la visuale su di loro cliccando sul loro ritratto.
","Schauen Sie sich einmal an, welche Positionen die Fahrer einnehmen.

Klicken Sie auf das gewünschte Fahrerporträt, um genauer hinzusehen.","Veamos dónde están nuestros pilotos en la parrilla...

Puedes hacer que la cámara se centre en ellos haciendo clic en su retrato.
","Vamos ver onde nossos pilotos estão no grid...

Você pode focar a câmera neles ao clicar no retrato deles.
","Eens kijken waar onze coureurs zich bevinden in de startopstelling... 

Je kunt de camera op ze richten door op hun portret te klikken.","Na, lássuk csak, hol vannak a versenyzőink a rajtrácson…

Rájuk irányíthatod a kamerát, ha rákattintasz a portréjukra.
","Zobaczmy, jak wygląda ich pozycja na starcie. 

Możesz najechać na nich kamerą, klikając portret.
","Посмотрим, где наши пилоты на стартовой решетке…
Вы можете навести на них камеру, нажав на их изображении"
"Tutorial","SessionHUD","Type=Body0","HUDText","Splendid!

Now let's see where our other driver has qualified…","PSG_10004273","","","","","","","Splendide !

Voyons maintenant quelle position occupe notre autre pilote sur la grille…","Splendido!

Ora vediamo come si è qualificato l'altro nostro pilota…","Großartig!

Schauen wir jetzt mal, von welchem Platz unser zweiter Fahrer startet.","¡Espléndido!

Ahora veamos qué puesto ocupará tu otro piloto...","<gender^PlayerDriver1=F>
Esplêndido!

Agora vamos ver a classificação da nossa piloto número 1...
</gender>
<gender^PlayerDriver1=M>
Esplêndido!

Agora vamos ver a classificação do nosso piloto número 1...
</gender>
","Schitterend!

Eens kijken waar onze andere coureur is…","Csodás!

És most lássuk, hogyan időmérőzött a másik pilótánk…","Wspaniale!

Zobaczmy jakie miejsce zajął nasz drugi zawodnik…","Изумительно!
Теперь посмотрим, где наш пилот номер 1…"
"","","","HUDText","Click on the driver portrait to re-focus the camera","PSG_10010204","","","","","","","Cliquez sur le portrait du pilote pour recentrer la caméra","Clicca sul ritratto del pilota per rimettere a fuoco la visuale","Klicken Sie auf das Porträt, um die Kamera auf diesen Fahrer zu zentrieren.","Haz clic en la imagen del piloto para centrar la cámara.","Clique no retrato do/da piloto para mudar o foco da câmera","Klik op het coureursportret om de camera opnieuw te focussen","Kattints a versenyző portréjára a kamera újrafókuszálására!","Kliknij ikonkę kierowcy, aby ponownie skoncentrować na nim kamerę","Нажмите на портрет пилота, чтобы навести на него камеру"
"Tutorial","SessionHUD","Type=Body0","HUDText","START YOUR ENGINES!","PSG_10004274","","","","","","","FAITES CHAUFFER VOS MOTEURS !","FAI RUGGIRE I MOTORI!","STARTEN SIE DIE MOTOREN!","¡ENCENDED MOTORES!","LIGUEM SEUS MOTORES!","START UW MOTOREN!","MOTOROKAT INDÍTANI!","URUCHOMCIE SILNIKI!","ЗАВОДИТЕ МОТОРЫ!"
"Tutorial","SessionHUD","Type=Body0","HUDText","Excellent! Now that we've seen where our drivers are on the grid, let's get this show on the road... 
","PSG_10004275","","","","","","","Excellent ! À présent que nous savons où nos pilotes se situent sur la grille, c'est l'heure de les faire briller sur la piste... 
","Ottimo! Ora che abbiamo individuato i nostri piloti sulla griglia di partenza, lo spettacolo può avere inizio...
","Super! Nachdem Sie nun genau wissen, auf welcher Startposition die Fahrer stehen, kann’s jetzt richtig losgehen.","¡Excelente! Ahora que sabemos dónde están tus pilotos, empecemos a mover un poco las cosas...
","Excelente! Agora que nós vimos onde nossos pilotos estão no grid, vamos começar o show... 
","Uitstekend! Nu we hebben gezien waar onze coureurs zich in de startopstelling bevinden, gaan we aan de slag...","Kiváló! Most, hogy láttuk, hol vannak versenyzőink a rajtrácson, lássuk, hogy zajlik a műsor az úton...
","Świetnie! Teraz, kiedy zobaczyliśmy, gdzie są kierowcy, pora ruszać w drogę... 
","Превосходно! Теперь, когда мы увидели позиции наших пилотов на стартовой решетке, пора начинать представление…"
"Tutorial","SessionHUD","Type=Body0","HUDText","Camera Control","PSG_10004276","","","","","","","Commandes de la caméra","Comandi visuale","Kamerasteuerung","Control de la cámara","Controle de câmera","Camerabesturing","Kamerairányítás","Sterowanie kamerą","Управление камерой"
"Tutorial","SessionHUD","Type=Body0","HUDText","What a dramatic start!

Soon, we'll start telling your driver what to do, but first take a minute to look around and enjoy the view!

<i>Drag Left Mouse Button - Rotate View
Mouse Scrollwheel - Zoom In / Out</i>","PSG_10004277","","","","","","","Quel départ !

Dans un moment, nous vous apprendrons comment guider vos pilotes, mais d'abord, profitons un peu de la vue !

<i> Pivoter caméra : maintenir bouton souris gauche
Zoomer : Molette souris</i>","Che inizio sensazionale!

Presto cominceremo a dire al pilota che cosa fare, ma prima godiamoci un attimo il panorama!

<i>Trascina con il tasto sinistro del mouse: Ruota visuale
Rotellina del mouse: Ingrandisci/Riduci visuale</i>","Was für ein sensationeller Start!

Bald werden wir Anweisungen erteilen, aber schauen Sie sich erst mal um und genießen Sie die Aussicht!

<i>Linksklick und Ziehen – Kamera rotieren
Mausrad – Zoomen</i>","¡Menuda salida!

Pronto tendremos que empezar a dar instrucciones a tus pilotos, pero, de momento, ¡relájate un poco y echa un vistazo a tu alrededor!

<i>Arrastrar con el botón izquierdo del ratón pulsado - Rotar la vista
Rueda del ratón - Acercar o alejar el zoom</i>","<gender^PlayerDriver1=F>
Que largada dramática!

Em breve vamos começar a dizer para nossa piloto o que fazer, mas primeiro vamos olhar ao redor e apreciar a vista!

<i>Arrastar o botão esquerdo do mouse - girar câmera
Roda do mouse - Aproximar / Afastar</i>
</gender>
<gender^PlayerDriver1=M>
Que largada dramática!

Em breve vamos começar a dizer para nosso piloto o que fazer, mas primeiro vamos olhar ao redor e apreciar a vista!

<i>Arrastar o botão esquerdo do mouse - girar câmera
Roda do mouse - Aproximar / Afastar</i>
</gender>
","Wat een dramatische start!

Zometeen vertellen we je coureur wat hij moet doen, maar kijk eerst even rustig rond om van het uitzicht te genieten!

<i>Linkermuisknop slepen - Weergave draaien
Muiswiel - In-uitzoomen</i>","Micsoda drámai start!

Hamarosan elmondjuk a versenyződnek, hogy mit tegyen, de előbb szánjunk egy percet arra, hogy körülnézzünk, és élvezzük a kilátást!

<i>Egér mozgatása a bal gomb nyomvatartásával – Kép forgatása
Egérgörgő – Közelítés / Távolítás</i>
","Co za dramatyczny początek!

Niedługo powiemy kierowcy, co ma robić, ale na razie rozejrzyj się i napawaj widokiem!

<i>Wciśnij lewy przycisk myszy i przeciągnij – obróć kamerę
Kółko myszy – zbliżanie i oddalanie</i>","Какой захватывающий старт!

Вскоре мы начнем давать инструкции вашим пилотам, но пока полюбуемся минутку этим зрелищем!

<i>Удержание левой кнопки мыши - разворот обзора
Колесо прокрутки - приближение/отдаление</i>"
"Tutorial","SessionHUD","Type=Body0","HUDText","Driver Strategy","PSG_10004278","","","","","","","Stratégie de pilote","Strategia pilota","Fahrerstrategie","Estrategia del piloto","Estratégia de piloto","Coureursstrategie","Versenyzői stratégia","Strategia kierowców","Стратегия вождения"
"Tutorial","SessionHUD","Type=Body0","HUDText","Okay, let's start giving our drivers some orders! When dealing with driver strategy there are three important things to remember:

<b>Tyres</b>
<b>Fuel</b>
<b>Intensity</b>","PSG_10004279","","","","","","","Bien, commençons à donner des ordres à nos pilotes ! En ce qui concerne la stratégie donnée aux pilotes, il faut toujours garder trois choses en tête :

<b>Pneus</b>
<b>Essence</b>
<b>Intensité</b>","Bene, diamo qualche istruzione ai piloti! Quando bisogna stabilire la strategia del pilota ci sono tre cose importanti da ricordare:

<b>Gomme</b>
<b>Carburante</b>
<b>Intensità</b>","Alles klar! Geben wir den Fahrern ein paar Anweisungen! Bezüglich der Fahrerstrategie gibt es drei wichtige Dinge, die Sie beachten müssen:

<b>Reifen</b>
<b>Treibstoff</b>
<b>Intensität</b>","¡Venga, será mejor que demos instrucciones a los pilotos! En la estrategia de las carreras hay tres apartados fundamentales:

<b>Neumáticos</b>
<b>Combustible</b>
<b>Intensidad</b>","Ok, vamos começar a dar algumas ordens para nossos pilotos! No que diz respeito a estratégia de pilotos, existem três coisas importantes para se lembrar:

<b>Pneus</b>
<b>Combustível</b>
<b>Intensidade</b>","Oké, laten we onze coureurs eerst wat instructies geven! Bij de coureursstrategie moet je aan drie belangrijke dingen denken:

<b>Banden</b>
<b>Brandstof</b>
<b>Intensiteit</b>","Oké, kezdjünk utasításokat adni a versenyzőinknek! Amikor a versenyzői stratégiáról van szó, három fontos dolgot kell észben tartani: 

<b>Gumik</b>
<b>Üzemanyag</b>
<b>Intenzitás</b>
","Dobra, zacznijmy wydawać kierowcom polecenia! Jeśli chodzi o strategię, należy pamiętać o trzech ważnych elementach:

<b>Opony</b>
<b>Paliwo</b>
<b>Nastawienie</b>","Ну ладно, пора дать нашим пилотам кое-какие указания! Управляя стратегией вождения, важно держать в уме три аспекта:
<b>Покрышки</b>
<b>Топливо</b>
<b>Интенсивность</b>"
"Tutorial","SessionHUD","","HUDText","Click on the 'Strategy' button to continue","PSG_10010226","","","","","","","Cliquez sur le bouton Stratégie pour continuer","Clicca sul pulsante Strategia per continuare","Klicken Sie auf „Strategie“, um fortzufahren.","Haz clic en el botón de ""Estrategia"" para continuar.","Clique no botão ""Estratégia"" para continuar","Klik op de knop 'Strategie' om verder te gaan","Kattints a ""Stratégia"" gombra a folytatáshoz!","Kliknij przycisk „Strategia”, aby kontynuować","Для продолжения нажмите кнопку ""Стратегия"""
"Tutorial","SessionHUD","Type=Body0","HUDText","TYRES","PSG_10004280","","","","","","","PNEUS","GOMME","REIFEN","NEUMÁTICOS","PNEUS","BANDEN","GUMIK","OPONY","ПОКР."
"Tutorial","SessionHUD","Type=Body0","HUDText","Each car has its own set of tyres, which wear down as the driver makes their way around the track.

A fresh set of tyres (100%) allows the car to go faster than a worn set of tyres (eg. 45%). 

When tyres become very worn, the car goes much slower than its full potential.
","PSG_10004281","","","","","","","Chaque voiture possède ses propres pneus, qui se détériorent au fur et à mesure que les pilotes progressent sur la piste.

Des pneus tout neufs (100 %) permettent à la voiture d'aller plus vite qu'avec des pneus usés (à 45 %, par exemple).

Quand les pneus deviennent trop usés, la voiture ne peut rouler à son plein potentiel et s'en voit grandement ralentie.
","Ogni auto ha un set di gomme, che si consuma mentre il pilota corre sulla pista.

Un set di gomme fresche (100%) consente alla monoposto di andare più veloce, rispetto a un set deteriorato (per esempio 45%).

Quando gli pneumatici sono molto consumati, la vettura andrà molto più lenta delle sue possibilità.","Jedes Auto ist mit einem Satz Reifen ausgestattet. Diese nutzen sich im Laufe des Rennens ab.

Mit einem Satz neuer Reifen (100 %) fährt das Auto schneller als mit abgewetzten Reifen (z. B. 45 %). 

Mit extrem abgenutzten Reifen fährt das Auto deutlich langsamer als mit neuen.","Cada coche tiene su propio juego de neumáticos. Estos se desgastarán a medida que progresa la carrera.

Un juego de neumáticos nuevos (100 %) permitirá ir más rápido que un juego gastado (ej. 45 %).

Cuando los neumáticos están muy gastados, el coche va mucho más lento de lo que podría ir.
","Cada carro possui seu próprio conjunto de pneus, que se desgastam conforme o piloto dirige na pista.

Um conjunto novo de pneus (100%) permite que o carro vá mais rápido do que um conjunto já gasto (por exemplo, 45%).

Quando os pneus ficam bem gastos, o carro vai bem mais devagar do que seu potencial total.
","Elke wagen heeft zijn eigen set banden, die slijten tijdens het rijden.

Met een verse bandenset (100%) gaat de wagen sneller dan met een versleten bandenset (bijvoorbeeld 45%). 

Als banden erg versleten raken, gaat de wagen veel langzamer dan hij zou kunnen.","Minden autónak megvan a saját gumikészlete, ami kopni fog, ahogy a versenyző a pályán halad. 

Egy új gumikészlet (100%-os) révén az autó gyorsabban tud haladni, mint kopott gumikészlettel (pl. 45%-os). 

Amikor a gumik nagyon elkopnak, az autó sokkal lassabb lesz a benne rejlő teljes potenciálnál. 
","Każdy samochód ma zestaw opon, ścierających się w czasie jazdy po torze.

Świeże opony (stan 100%) pozwalają na szybszą jazdę niż zużyte (np. 45%)

Kiedy bardzo się zetrą, samochód jedzie o wiele wolniej.
","У каждого болида - собственный комплект покрышек, изнашивающийся по мере того, как пилот проходит круг за кругом.
Свежий комплект покрышек (100%) позволяет болиду двигаться быстрее, чем при изношенном комплекте покрышек (напр., 45%).
Когда износ покрышек чрезмерно велик, болид значительно теряет в скорости."
"Tutorial","SessionHUD","Type=Body0","HUDText","The more a driver is pushing, the hotter the tyres get (shown on the gauge), and the faster they will deteriorate!","PSG_10004282","","","","","","","Plus le pilote force, plus les pneus surchauffent (comme indiqué dans la jauge), et plus vite ils s'abîmeront !","Più il pilota preme l'acceleratore, più le gomme si scaldano (vedi l'indicatore), e prima si consumeranno!","Je schneller das Auto gefahren wird, desto heißer werden die Reifen (wie auf der Anzeige zu sehen) und desto rascher nutzen sie sich ab!","Cuanto más exprime el coche el conductor, más se calientan los neumáticos (esto se muestra en el indicador) y más rápido se deteriorarán.","Quanto mais o piloto forçar o carro, mais quentes os pneus vão ficar (mostrado no medidor) e mais rápido eles irão se desgastar!","Hoe meer een coureur van de wagen vraagt, hoe warmer de banden worden (dit wordt weergegeven op de meter), en hoe sneller ze achteruitgaan!","Minél jobban nyomja a pilóta, annál melegebbek lesznek a gumik (a mérő mutatja), és annál gyorsabban kopnak!","Im agresywniej jedzie kierowca, tym gorętsze robią się opony (pokazane to jest na wskaźniku) i tym szybciej się zużywają.","Чем агрессивнее едет пилот, тем сильнее покрышки разогреваются (показано на шкале) и быстрее приходят в негодность!"
"Tutorial","SessionHUD","Type=Body0","HUDText","FUEL","PSG_10004283","","","","","","","ESSENCE","CARBURANTE","TREIBSTOFF","COMBUSTIBLE","COMBUSTÍVEL","BRANDSTOF","ÜZEMANYAG","PALIWO","ТОПЛИВО"
"Tutorial","SessionHUD","Type=Body0","HUDText","Each car has its own fuel tank. The bottom number (eg. <color=green>+0.14</color=green>) indicates how much fuel you will have at the end of the race if you carry on with your current strategy.

If this number is negative, it means that you are going to run out of fuel before the end of the race, so it's very important to keep an eye on this!","PSG_10004284","","","","","","","Chaque voiture a son propre réservoir à essence. Le nombre affiché en bas (par exemple, <color=green> +0.14</color=green>) indique la quantité d'essence qu'il vous restera à la fin de la course si vous poursuivez la stratégie actuelle.

Si ce nombre est négatif, cela signifie que vous serez à cours d'essence avant la fin de la course, il est donc important de garder un œil dessus !","Ogni vettura ha un serbatoio. Il numero in basso (per esempio <color=green>+0.14</color=green>) indica quanto carburante avrai alla fine della corsa se continui con l'attuale strategia.

Se questo numero è negativo, ti ritroverai senza carburante prima della fine della gara, perciò è importante tenerlo d'occhio!","Jedes Auto hat einen Treibstofftank. Die untere Zahl (z. B. <color=green>+0,14</color=green>) gibt an, wie viel Treibstoff Sie mit der aktuellen Strategie am Ende des Rennens haben werden.

Ist diese Zahl negativ, wird der Tank vor Ende des Rennens leer werden. Diesen Wert müssen Sie also unbedingt im Auge behalten!","Cada coche tiene su propio tanque de combustible. El número de abajo (<color=green>+0.14</color=green>) indica cuánto combustible te quedará al final de la carrera si continúas con tu estrategia actual.

Si el número es negativo, significa que te vas a quedar sin combustible antes de que acabe la carrera, ¡así que es muy importante no perder de vista este indicador!","Cada carro possui seu próprio tanque de combustível. O número de baixo (por exemplo, <color=green>+0.14</color=green>) indica quanto combustível você terá no final da corrida, se continuar com sua estratégia atual.

Se esse número for negativo, significa que você irá ficar sem combustível antes do final da corrida, então é bem importante prestar atenção nisso!","Elke wagen heeft zijn eigen brandstoftank. Het onderste getal (bijvoorbeeld <color=green>+0,14</color=green>) geeft aan hoeveel brandstof je aan het einde van de race hebt als je de huidige strategie voortzet.

Als dit getal negatief is, raakt je brandstof vóór het einde van de race op, dus het is erg belangrijk om dit in de gaten te houden!","Minden autónak saját üzemanyagtartálya van. Az alsó szám (pl. <color=green>+0.14</color=green>) jelzi, hogy mennyi üzemanyagod marad a verseny végén, ha folytatod az aktuális stratégiát. 

Ha ez a szám negatív, ez azt jelenti, hogy ki fogsz fogyni az üzemanyagból a verseny vége előtt, így nagyon fontos, hogy ezt szemmel tartsd!
","Każdy samochód ma bak. Dolna wartość (np. <color=green>+0,14</color=green>) pokazuje, ile paliwa zostanie na końcu wyścigu, jeśli kierowca będzie jechał tak, jak teraz.

Jeśli liczba spadnie poniżej zera, oznacza to, że paliwo skończy się przed końcem wyścigu – warto o tym pamiętać!","У каждого болида - собственный бензобак. Число сверху (напр., <color=green>+0.14</color=green>) показывает, сколько топлива останется у вас по завершению гонки, если вы будете следовать выбранной стратегии.
Если число отрицательное, это означает, что вам не хватит топлива, чтобы завершить гонку, так что следить за этим очень важно!"
"Tutorial","SessionHUD","Type=Body0","HUDText","Each car has its own fuel tank. As you're in a championship where refuelling is active, you need to keep an eye on your fuel levels. Running out of fuel will seriously impact your race!","PSG_10011237","","","","","","","Chaque voiture a son propre réservoir de carburant. Comme vous êtes dans un championnat où le ravitaillement est activé, vous devrez garder un œil sur le niveau du carburant. Venir à en manquer affecterait sérieusement votre course !","Ogni auto ha un serbatoio. Dal momento che questo campionato prevede il rifornimento, dovrai tenere d'occhio il livello di carburante, perché esaurirlo avrà un grande impatto sulla tua gara!","Jedes Fahrzeug verfügt über einen eigenen Tank. In dieser Meisterschaft ist Nachtanken erforderlich, behalten Sie den Treibstoffstand also gut im Auge, damit Ihnen nicht der Sprit ausgeht!","Cada coche tiene su propio tanque de combustible. Tú corres en un campeonato en que se permiten los repostajes, así que no pierdas de vista los niveles de combustible. ¡Esto podría costarte la carrera!","Cada carro tem seu próprio tanque de combustível. Como você está em um campeonato em que o reabastecimento está ativo, é preciso ficar de olho nos seus níveis de combustível. Ficar sem combustível terá um impacto enorme em sua corrida!","Elke wagen heeft zijn eigen brandstoftank. Omdat je in een kampioenschap zit waarop bijtanken actief is, moet je het brandstofpeil in de gaten houden. Als de brandstof opraakt, heeft dat een grote invloed op je race!","Minden autónak saját üzemanyagtartálya van. Mivel olyan bajnokságban indulsz, ahol az újratankolás aktív, szemmel kell tartanod az üzemanyagszintedet. Mert ha elfogy a benzin, az súlyos hatással lesz a versenyedre!","Każdy samochód ma własny bak. Jeśli jesteś na zawodach z tankowaniem, musisz pilnować poziomu paliwa. Brak paliwa podczas wyścigu poważnie ci zaszkodzi!","У каждого болида - собственный топливный бак. Вы участвуете в чемпионате с дозаправкой, поэтому следите за уровнем топлива. Если бак опустеет, то победы вам не видать!"
